2.000000000000000042e-02 2.910502759331512277e-12 1.014737413981224354e-05 1.015993365159970791e-05 1.017662235936230353e-05 1.019255431875344187e-05 1.020349802551365830e-05 9.942504997664246558e-01 9.960169621919805483e-01 9.985717535896787567e-01 1.001409142500599758e+00 1.003965916205403985e+00 1.005734845760535734e+00 2.319572605120033826e-01 2.589713292902750749e-02 4.169009871258982369e-01 3.737797847350795427e-02 5.194331063279330474e-01 4.146507871607656853e-02 5.192846558934286483e-01 3.735544514483077339e-02 4.164850469626741325e-01 2.586146300026730821e-02 2.313552783340236951e-01 9.255225807006066743e-03
2.199999999999999872e-02 6.230027808286083678e-12 1.482862792282652550e-05 1.485078266425597587e-05 1.488024476449942971e-05 1.490839623243619163e-05 1.492774832307192949e-05 9.930473396458053825e-01 9.951823788681883887e-01 9.982707883628432199e-01 1.001701275558640969e+00 1.004792586477486926e+00 1.006931235280922765e+00 2.319659612624190292e-01 2.846496063779777735e-02 4.166923066805345299e-01 4.107395245728139022e-02 5.190821425056870719e-01 4.556026383877218727e-02 5.189026020307735410e-01 4.104398651971991052e-02 4.161892581911592059e-01 2.841752682237660976e-02 2.312376732903060617e-01 1.017581780836163997e-02
2.400000000000000050e-02 1.248634595332462557e-11 2.095826945005138745e-05 2.099543685230736796e-05 2.104490642064567785e-05 2.109222181134571636e-05 2.112477486768924188e-05 9.917312753809953696e-01 9.942690502665758601e-01 9.979407535883004776e-01 1.002019733191034323e+00 1.005695544404777708e+00 1.008238427546454430e+00 2.319758854644308199e-01 3.102665483635367455e-02 4.164647239310217408e-01 4.475818050708631202e-02 5.186991144562606015e-01 4.964102406587583144e-02 5.184855560027700205e-01 4.471931323916275569e-02 4.158663644700740791e-01 3.096513346052909635e-02 2.311093046351938574e-01 1.109502620825683801e-02
2.600000000000000228e-02 2.366971545452536583e-11 2.880237230598737652e-05 2.886214823300924719e-05 2.894178482125973114e-05 2.901803479877988786e-05 2.907054241334219895e-05 9.903027635176346877e-01 9.932771780069787892e-01 9.975815415366382499e-01 1.002364112906550586e+00 1.006674132366619068e+00 1.009655576759361129e+00 2.319871377663298706e-01 3.358171115086949071e-02 4.162184955701337397e-01 4.842968550561344704e-02 5.182843814537357874e-01 5.370615431147161833e-02 5.180338857223060200e-01 4.838031958276814426e-02 4.155166469320011879e-01 3.350357541744184570e-02 2.309702874081215607e-01 1.201273641933722075e-02
2.800000000000000058e-02 4.279179215615184944e-11 3.864703782547719780e-05 3.873977508691647960e-05 3.886345015998188566e-05 3.898200178034214345e-05 3.906371904664385675e-05 9.887622992925011456e-01 9.922069812878142603e-01 9.971930364202024055e-01 1.002733979764024230e+00 1.007727639235466599e+00 1.011181767973324153e+00 2.319998306439029212e-01 3.612963843373423467e-02 4.159538970747518882e-01 5.208751285844884227e-02 5.178383290133657946e-01 5.775447587433408386e-02 5.175479859405784921e-01 5.202592356716396332e-02 4.151404071857733857e-01 3.603216042338674291e-02 2.308207449242972720e-01 1.292883663763619469e-02
2.999999999999999889e-02 7.425958730636129183e-11 5.079766687742086090e-05 5.093713756832246679e-05 5.112333909861629770e-05 5.130204625605176168e-05 5.142535741574405154e-05 9.871104163833530620e-01 9.910586968954363529e-01 9.967751147108410148e-01 1.003128866987858636e+00 1.008855301258637205e+00 1.012816018142419283e+00 2.320140841080560734e-01 3.866995960443986996e-02 4.156712218889717092e-01 5.573073191852735697e-02 5.173613677346886597e-01 6.178483810410900778e-02 5.170282770537442119e-01 5.565506844412214382e-02 4.147379663970220953e-01 3.855021239707152186e-02 2.306608083748944438e-01 1.384321801994361188e-02
3.200000000000000067e-02 1.243540450138458317e-10 6.557819198338286004e-05 6.578233537697424028e-05 6.605519446548133286e-05 6.631741414513551221e-05 6.649855229702118580e-05 9.853476866395415312e-01 9.898325792133534362e-01 9.963276454793048575e-01 1.003548276624325997e+00 1.010056302996195310e+00 1.014557277234684252e+00 2.320300253967415294e-01 4.120221243410734924e-02 4.153707805648300111e-01 5.935843731315138677e-02 5.168539320867734377e-01 6.579611995296402727e-02 5.164752038511057908e-01 5.926672409554328141e-02 4.143096643241438448e-01 4.105707234033621061e-02 2.304906164081127751e-01 1.475577484944957420e-02
3.400000000000000244e-02 2.018117768589405643e-10 8.333027350360155180e-05 8.362203027889605574e-05 8.401247256929475287e-05 8.438821155556547077e-05 8.464807489146071548e-05 9.834747197935633789e-01 9.885289002311249407e-01 9.958504907554790453e-01 1.003991680236868689e+00 1.011329778311977234e+00 1.016404429406396970e+00 2.320477886560160519e-01 4.372595027197959117e-02 4.150528998689516635e-01 6.296975017026912314e-02 5.163164791429202261e-01 6.978723140847577222e-02 5.158892342095953154e-01 6.285988832133222737e-02 4.138558583130371726e-01 4.355209916409943233e-02 2.303103146923608235e-01 1.566640468917169030e-02
3.600000000000000422e-02 3.185475300096815903e-10 1.044124637783884441e-04 1.048206964068560266e-04 1.053677199319257024e-04 1.058949157433746569e-04 1.062599843147408942e-04 9.814921631537658619e-01 9.871479495527266668e-01 9.953435059085862235e-01 1.004458519638519398e+00 1.012674811414666642e+00 1.018356294233035531e+00 2.320675146094550167e-01 4.624074271197638891e-02 4.147179218572336623e-01 6.656381924104322334e-02 5.157494872713476175e-01 7.375711480457103342e-02 5.152708577443013693e-01 6.643358801740772979e-02 4.133769222574810165e-01 4.603467044375002259e-02 2.301200554646777585e-01 1.657500852285361329e-02
3.799999999999999906e-02 4.905047042106092189e-10 1.291993431063160984e-04 1.297598412823516595e-04 1.305119212504239666e-04 1.312378601677165451e-04 1.317412167046007950e-04 9.794007012783814137e-01 9.856900344041752415e-01 9.948065400464493058e-01 1.004948207659482673e+00 1.014090437945726064e+00 1.020411627992797721e+00 2.320893502197409197e-01 4.874617619837341015e-02 4.143662029247537348e-01 7.013982191678252986e-02 5.151534547893973359e-01 7.770474600795897191e-02 5.146205844199976953e-01 6.998688024144492092e-02 4.128732455300383464e-01 4.850418310249222237e-02 2.299199970664889681e-01 1.748149088304967042e-02
4.000000000000000083e-02 7.386746614264483274e-10 1.580806315587973969e-04 1.588372006235255209e-04 1.598538205134506700e-04 1.608366946497026442e-04 1.615191524630400462e-04 9.772010556311336860e-01 9.841554796401915661e-01 9.942394364328782652e-01 1.005460128947873066e+00 1.015575646110926433e+00 1.022569124998537138e+00 2.321134483430411510e-01 5.124185456966103003e-02 4.139981128344223382e-01 7.369696513873637278e-02 5.145288985876559362e-01 8.162913547849071083e-02 5.139389431326458757e-01 7.351885316502271284e-02 4.123452318896168034e-01 5.096005402176732868e-02 2.297103034696268142e-01 1.838575996625042841e-02
4.200000000000000261e-02 1.090301976495433212e-09 1.914602805988428128e-04 1.924659100067111341e-04 1.938192172186622693e-04 1.951298216504612055e-04 1.960411621371516751e-04 9.748939842186234994e-01 9.825446277496684422e-01 9.936420329221948844e-01 1.005993640801529754e+00 1.017129377852182381e+00 1.024827418973909943e+00 2.321399673789298068e-01 5.372739954035368748e-02 4.136140337304848313e-01 7.723448620021183819e-02 5.138763527319288871e-01 8.552932920259680161e-02 5.132264802667354520e-01 7.702862691129092054e-02 4.117932983705838157e-01 5.340172057816470336e-02 2.294911437942269983e-01 1.928772773489099632e-02
4.399999999999999745e-02 1.580275917138005609e-09 2.297555484428310786e-04 2.310736564444202670e-04 2.328502396465839035e-04 2.345738096906236768e-04 2.357741314458520424e-04 9.724802812097498306e-01 9.808578388597138931e-01 9.930141624098990372e-01 1.006548074028810857e+00 1.018750530056345971e+00 1.027185084469563137e+00 2.321690709166783773e-01 5.620245112059459730e-02 4.132143591405215144e-01 8.075165344082826935e-02 5.131963670488312035e-01 8.940440949979588936e-02 5.124837582368706457e-01 8.051535427829319136e-02 4.112178741598113141e-01 5.582864110694796267e-02 2.292626918219750343e-01 2.018731000630584124e-02
4.599999999999999922e-02 2.252745721723500353e-09 2.733960631045099761e-04 2.751018129964716654e-04 2.774045972297662678e-04 2.796427850199038759e-04 2.812039660321748245e-04 9.699607765374097523e-01 9.790954907380168271e-01 9.923556532984325607e-01 1.007122733836207873e+00 1.020437955797613538e+00 1.029640638315214796e+00 2.322009273808556817e-01 5.866666797415797524e-02 4.127994929722174078e-01 8.424776683374259056e-02 5.124895057027938350e-01 9.325349570296902202e-02 5.117113540192356202e-01 8.397822134839030839e-02 4.106193994657505453e-01 5.824029529241037118e-02 2.290251255057643986e-01 2.108442652858662572e-02
4.800000000000000100e-02 3.162983875274213852e-09 3.228228769650077264e-04 3.250045594794144510e-04 3.279548140384157609e-04 3.308278026348800637e-04 3.328350765100037572e-04 9.673363354827486660e-01 9.772579787932983431e-01 9.916663299769886697e-01 1.007716900740628363e+00 1.022190465610226306e+00 1.032192541103525540e+00 2.322357096768147000e-01 6.111972771537718674e-02 4.123698485080601328e-01 8.772215846688499741e-02 5.117563457700615714e-01 9.707574471384776416e-02 5.109098576805777281e-01 8.741644798525526061e-02 4.099983243860461091e-01 6.063618448609477823e-02 2.287786264793147950e-01 2.197900104357868728e-02
5.000000000000000278e-02 4.379492869905069760e-09 3.784875166041813590e-04 3.812479922789894214e-04 3.849874453992717643e-04 3.886361977456332739e-04 3.911898443708111293e-04 9.646078582422272785e-01 9.753457160735847786e-01 9.909460133142909966e-01 1.008329831504150897e+00 1.024006828788119217e+00 1.034839198701755780e+00 2.322735948385624971e-01 6.356132714623287383e-02 4.119258474034842576e-01 9.117419292017024668e-02 5.109974758166364595e-01 1.008703514358259695e-01 5.100798709106367790e-01 9.082928822019042947e-02 4.093551077774618685e-01 6.301583195389523495e-02 2.285233795677714952e-01 2.287096133711587556e-02
5.200000000000000455e-02 5.986410502502714315e-09 4.408510315652888192e-04 4.443092262879246414e-04 4.490022797130883525e-04 4.535909188717718288e-04 4.568080693967159207e-04 9.617762794778098590e-01 9.733591332620578074e-01 9.901945211632509070e-01 1.008960760089080422e+00 1.025885774708277243e+00 1.037578963787299191e+00 2.323147636799288984e-01 6.599118243485990742e-02 4.114679186919321663e-01 9.460326754091834267e-02 5.102134944857185106e-01 1.046365490868251535e-01 5.092220055643907894e-01 9.421603053031242514e-02 4.086902161336941619e-01 6.537878305375453836e-02 2.282595723021800249e-01 2.376023927682618248e-02
5.399999999999999939e-02 8.086207969065594644e-09 5.103830455362772184e-04 5.146754918473932456e-04 5.205115274710828480e-04 5.262298436937378312e-04 5.302463991726393379e-04 9.588425678505508865e-01 9.712986786702134667e-01 9.894116688763855416e-01 1.009608898631100926e+00 1.027825994174551338e+00 1.040410137403288138e+00 2.323594004510694255e-01 6.840902923724336004e-02 4.109964978014960524e-01 9.800881262036932606e-02 5.094050091002938485e-01 1.083736093954865559e-01 5.083368822197553705e-01 9.757599801150931840e-02 4.080041224750135531e-01 6.772460534576277280e-02 2.279873944392387386e-01 2.464677083777545158e-02
5.600000000000000117e-02 1.080272359137422717e-08 5.875608133286113746e-04 5.928432295511424331e-04 6.000389994980702500e-04 6.071050788513870445e-04 6.120777413605857017e-04 9.558077255379091586e-01 9.691648182280769852e-01 9.885972698309076767e-01 1.010273438428373360e+00 1.029826140778808741e+00 1.043330970530634172e+00 2.324076925011077932e-01 7.081462276389671739e-02 4.105120255861451906e-01 1.013902914745248157e-01 5.085726342864679284e-01 1.120808426845599920e-01 5.074251287563351642e-01 1.009085484496408391e-01 4.072973052542014361e-01 7.005288863691044865e-02 2.277070374884719028e-01 2.553049611634963453e-02
5.800000000000000294e-02 1.428453828663104930e-08 6.728682868275665495e-04 6.793171856348129969e-04 6.881192763906163971e-04 6.967822448473414690e-04 7.028906593767640871e-04 9.526727877351029994e-01 9.669580354712102865e-01 9.877511359623427634e-01 1.010953550944415413e+00 1.031884832276334540e+00 1.046339665673003294e+00 2.324598299486183572e-01 7.320773779375959467e-02 4.100149473756102836e-01 1.047472004329665085e-01 5.077169906219441975e-01 1.157575978457129062e-01 5.064873789602220011e-01 1.042130742938236210e-01 4.065702472826208669e-01 7.236324496293963793e-02 2.274186942483156504e-01 2.641135933276992503e-02
5.999999999999999778e-02 1.870873576259228291e-08 7.667951929522663808e-04 7.746095106019816991e-04 7.852968711197468640e-04 7.958397472552192990e-04 8.032887521520464674e-04 9.494388221408353035e-01 9.646788315242564860e-01 9.868730783055684741e-01 1.011648388822641298e+00 1.034000651972522222e+00 1.049434378451381766e+00 2.325160053610677291e-01 7.558816863765831229e-02 4.095057120470632084e-01 1.080790687397208960e-01 5.068387033147290222e-01 1.194032622104689162e-01 5.055242711592762284e-01 1.074890025359444834e-01 4.058234346796650294e-01 7.465530850994291090e-02 2.271225583526139957e-01 2.728930882269035851e-02
6.199999999999999956e-02 2.428505470288792374e-08 8.698361264355382793e-04 8.792388635997772615e-04 8.921253866941660686e-04 9.048680354006526485e-04 9.138900186471394897e-04 9.461069284277364710e-01 9.623277250807570349e-01 9.859629075421545430e-01 1.012357086910471660e+00 1.036172150117975699e+00 1.052613219205097872e+00 2.325764134437338926e-01 7.795572905368521044e-02 4.089847711207532099e-01 1.113854583703074719e-01 5.059384009156165929e-01 1.230172613223085715e-01 5.045364468936730518e-01 1.107357945010764011e-01 4.050573558496491922e-01 7.692873547874458373e-02 2.268188238293294690e-01 2.816429701841298081e-02
6.400000000000000133e-02 3.126046046341214670e-08 9.824896600533065179e-04 9.937295249371409008e-04 1.009166670750984412e-03 1.024468849690215056e-03 1.035326207811279728e-03 9.426782376978772859e-01 9.599052523789954883e-01 9.850204345528831285e-01 1.013078763290973683e+00 1.038397845309279477e+00 1.055874254596316675e+00 2.326412507399007179e-01 8.031025211738188063e-02 4.084525778833908438e-01 1.146659637696945677e-01 5.050167140686057099e-01 1.265990586152209718e-01 5.035245496248607067e-01 1.139529455533891955e-01 4.042725004880505235e-01 7.918320389493717359e-02 2.265076846720795178e-01 2.903628042016526828e-02
6.600000000000000311e-02 3.992416878821918277e-08 1.105257474739582612e-03 1.118610519029287131e-03 1.136989968899206234e-03 1.155254458778683969e-03 1.168242154695092131e-03 9.391539119237092281e-01 9.574119671736106563e-01 9.840454709743496897e-01 1.013812520320010790e+00 1.040676225892789741e+00 1.059215509215243989e+00 2.327107153425155284e-01 8.265159004931345310e-02 4.079095865406532351e-01 1.179202115157504949e-01 5.040742743022101902e-01 1.301481550042608015e-01 5.024892234867389673e-01 1.171399847226775454e-01 4.034693586204958216e-01 8.141841336792539352e-02 2.261893344261868277e-01 2.990521955804841675e-02
6.800000000000000488e-02 5.061314255321513483e-08 1.238643511797687556e-03 1.254414749891735433e-03 1.276171078565638576e-03 1.297846887729151759e-03 1.313295103423035024e-03 9.355351433748110290e-01 9.548484407027306720e-01 9.830378297585455893e-01 1.014557445666980806e+00 1.043005751368945466e+00 1.062634967183458290e+00 2.327850066180755240e-01 8.497961400290596212e-02 4.073562514010326541e-01 1.211478599131180361e-01 5.031117128647084602e-01 1.336640883938621793e-01 5.014311120820442724e-01 1.202964742566328682e-01 4.026484196764653634e-01 8.363408480221526387e-02 2.258639657899497999e-01 3.077107894518641557e-02
7.000000000000000666e-02 6.371807590429885557e-08 1.383153149196896404e-03 1.401678151161370482e-03 1.427291505025456370e-03 1.452877138309378478e-03 1.471154017726628016e-03 9.318231540308254957e-01 9.522152616503986033e-01 9.819973257343419526e-01 1.015312613357230775e+00 1.045384853794731006e+00 1.066130573753002908e+00 2.328643249436652130e-01 8.729421381553514880e-02 4.067930260930567865e-01 1.243485985225317170e-01 5.021296596057546191e-01 1.371464331097175526e-01 5.003508573261915560e-01 1.234220091040693634e-01 4.018101715995710532e-01 8.582996006429684244e-02 2.255317702318949402e-01 3.163382702263863033e-02
7.200000000000000844e-02 7.968990160451859250e-08 1.539292403765268229e-03 1.560938852504005535e-03 1.590937621259951203e-03 1.620984402575988831e-03 1.642498879774766107e-03 9.280191949809675211e-01 9.495130361040426958e-01 9.809237761698084146e-01 1.016077084814333231e+00 1.047811939182035079e+00 1.069700236899053802e+00 2.329488714574895203e-01 8.959529772577458362e-02 4.062203628171033309e-01 1.275221476305948287e-01 5.011287419063543691e-01 1.405947992601467855e-01 4.992490983408251481e-01 1.265162163344609736e-01 4.009550999961551954e-01 8.800580160856794065e-02 2.251929376248502646e-01 3.249343609667607741e-02
7.399999999999999634e-02 9.904684989994623019e-08 1.707567160855717530e-03 1.732736364109148343e-03 1.767699833202487653e-03 1.802815270876837817e-03 1.828019978032222439e-03 9.241245458105195043e-01 9.467423875067710881e-01 9.798170013343190377e-01 1.016849909900455096e+00 1.050285388889826699e+00 1.073341828904200490e+00 2.330388478230324134e-01 9.188279205968742647e-02 4.056387116327118680e-01 1.306682576650633754e-01 5.001095836588895782e-01 1.440088320329477312e-01 4.981264703990504472e-01 1.295787544991986728e-01 4.000836873236610636e-01 9.016139206574354248e-02 2.248476558973498962e-01 3.334988226899893854e-02
7.599999999999999811e-02 1.223820670617058160e-07 1.888482432839972336e-03 1.917610780793105882e-03 1.958171751828994764e-03 1.999022935342108925e-03 2.028417184850356617e-03 9.201405139747150796e-01 9.439039566042779494e-01 9.786768250594295449e-01 1.017630127953141672e+00 1.052803561008170519e+00 1.077053187932560885e+00 2.331344560075627459e-01 9.415664088923572650e-02 4.050485197827611850e-01 1.337867085607541695e-01 4.990728042985302926e-01 1.473882109336090707e-01 4.969836039232831126e-01 1.326093129398113191e-01 3.991964121195016868e-01 9.229653379712074446e-02 2.244961107027027003e-01 3.420314536046506482e-02
7.799999999999999989e-02 1.503718312428073550e-07 2.082541647614865633e-03 2.116102007135875138e-03 2.162949373529544916e-03 2.210266389978521491e-03 2.244399224545792770e-03 9.160684341604298231e-01 9.409984013861439900e-01 9.775030752975099047e-01 1.018416768816878148e+00 1.055364791732280816e+00 1.080832119592145535e+00 2.332358980749223987e-01 9.641680566564712895e-02 4.044502310548266921e-01 1.368773090810495585e-01 4.980190178869258188e-01 1.507326489707882244e-01 4.958211235369208714e-01 1.356076110485012476e-01 3.982937482713955202e-01 9.441104841812450466e-02 2.241384851060828631e-01 3.505320882891273943e-02
8.000000000000000167e-02 1.837843802043629793e-07 2.290245968070742707e-03 2.328749004880688485e-03 2.382630270067757385e-03 2.437209628399213818e-03 2.476682932682839830e-03 9.119096676361141407e-01 9.380263970213432723e-01 9.762955846771735890e-01 1.019208853867901166e+00 1.057967396724923015e+00 1.084676398484089255e+00 2.333433759927490136e-01 9.866326483063363184e-02 4.038442851801700706e-01 1.399398960999262975e-01 4.969488322487783383e-01 1.540418917948410682e-01 4.946396471704573861e-01 1.385733974861844686e-01 3.973761643295211643e-01 9.650477629445274041e-02 2.237749592898160833e-01 3.590005968164360073e-02
8.200000000000000344e-02 2.234893867929071657e-07 2.512093643310898006e-03 2.556089063713560140e-03 2.617812789389068612e-03 2.680520840236545310e-03 2.725992507304229005e-03 9.076656015904005503e-01 9.349886357877694731e-01 9.750541910545493796e-01 1.020005397030792071e+00 1.060609672465634201e+00 1.088583769737536899e+00 2.334570914541575226e-01 1.008960134082621113e-01 4.032311172705125846e-01 1.429743338493284777e-01 4.958628481615128258e-01 1.573157167950395841e-01 4.934397852222723313e-01 1.415064493631370268e-01 3.964441228608372447e-01 9.857757601410331583e-02 2.234057102769308467e-01 3.674368838312091351e-02
8.400000000000000522e-02 2.704680926054511832e-07 2.748579392196028384e-03 2.798657096371714396e-03 2.869095268441982077e-03 2.940871607234065831e-03 2.993058752833933477e-03 9.033376484598238942e-01 9.318858269956009632e-01 9.737787380594769004e-01 1.020805405785453202e+00 1.063289897585357746e+00 1.092551950529143889e+00 2.335772457138986236e-01 1.031150625802429860e-01 4.026111572926313054e-01 1.459805131365959630e-01 4.947616585981643444e-01 1.605539321609937842e-01 4.922221397740401683e-01 1.444065713871608148e-01 3.954980798453410773e-01 1.006293238384075306e-01 2.230309116728590169e-01 3.758408875840726221e-02
8.600000000000000699e-02 3.258241224527862917e-07 3.000193819617294998e-03 3.056984958888633429e-03 3.137075259080136704e-03 3.218936099980079703e-03 3.278618317370787273e-03 8.989272452461208873e-01 9.287186969043599305e-01 9.724690756357480259e-01 1.021607882163165559e+00 1.066006334185230608e+00 1.096578631586340391e+00 2.337040394387469577e-01 1.053204392472339435e-01 4.019848295803716276e-01 1.489583505364332483e-01 4.936458480229702350e-01 1.637563759135866881e-01 4.909873038605946927e-01 1.472735949841106062e-01 3.945384841142466903e-01 1.026599131351921684e-01 2.226507334252773862e-01 3.842125789288234478e-02
8.799999999999999489e-02 3.907950145848676714e-07 3.267422865759336912e-03 3.331600796677029568e-03 3.422348768077674783e-03 3.515390276251258161e-03 3.583412924122666206e-03 8.944358528235559769e-01 9.254879886335095618e-01 9.711250605745334052e-01 1.022411823730505986e+00 1.068757229138375342e+00 1.100661478673645277e+00 2.338376725720229810e-01 1.075121855787379843e-01 4.013525523838116227e-01 1.519077875618236317e-01 4.925159917393115427e-01 1.669229149105406484e-01 4.897358607935340946e-01 1.501073773953359447e-01 3.935657768294609227e-01 1.046692537969659414e-01 2.222653416017263128e-01 3.925519602871608421e-02
8.999999999999999667e-02 4.667644660927172649e-07 3.550747288400685642e-03 3.623028416965601729e-03 3.725509512141030218e-03 3.830911081845082139e-03 3.908188597669105986e-03 8.898649552367482451e-01 9.221944620664640491e-01 9.697465570401873070e-01 1.023216224559953424e+00 1.071540815373712485e+00 1.104798134061468096e+00 2.339783442119479639e-01 1.096903585540015130e-01 4.007147374548323815e-01 1.548287898180124578e-01 4.913726552890442800e-01 1.700534438315025598e-01 4.884683835378819117e-01 1.529078007564793340e-01 3.925803910038682676e-01 1.066572716469926935e-01 2.218748981848373547e-01 4.008590645859623491e-02
