2.000000000000000042e-02 2.905832512646191031e-12 1.016124454978153945e-05 1.019398604789354272e-05 9.954851738250809490e-01 9.999932110249889483e-01 1.004501259916426470e+00 4.994299753996448987e-01 4.807640733757068824e-02 7.049237478409333679e-01 4.805521901646867683e-02 4.986316275105926454e-01 1.995155209827253681e-02
2.199999999999999872e-02 6.225691068064932805e-12 1.485310672748679966e-05 1.491093455972809040e-05 9.945397638311487265e-01 9.999900717862154620e-01 1.005440400335123385e+00 4.993120525863599113e-01 5.283650964155976737e-02 7.044690793236212389e-01 5.280834801886588603e-02 4.983464663060100386e-01 2.193562325656197090e-02
2.400000000000000050e-02 1.248123290177110131e-11 2.099935721002027083e-05 2.109650371630717298e-05 9.935053893805846359e-01 9.999859565442712483e-01 1.006466558201736028e+00 4.991835988451923112e-01 5.758323441385890251e-02 7.039725893316699512e-01 5.754672963692775145e-02 4.980350094560053176e-01 2.391657359062308863e-02
2.600000000000000228e-02 2.366593583452811863e-11 2.886849083178373091e-05 2.902496258886338339e-05 9.923823423353951290e-01 9.999806837145392979e-01 1.007579080472979172e+00 4.990447994330051706e-01 6.231545691143279553e-02 7.034346700905547145e-01 6.226912223185861184e-02 4.976974852622808032e-01 2.589413994436252572e-02
2.800000000000000058e-02 4.278756030483791330e-11 3.874967803867809850e-05 3.899281895095362352e-05 9.911709394128811468e-01 9.999740572356177193e-01 1.008777260811723364e+00 4.988958533519630700e-01 6.703207520436940681e-02 7.028557430803280548e-01 6.697430887841640534e-02 4.973341389482713870e-01 2.786806430040618746e-02
2.999999999999999889e-02 7.425569082389601144e-11 5.095213276251716239e-05 5.131842681886836748e-05 9.898715220553658822e-01 9.999658668878298462e-01 1.010060340422966219e+00 4.987369727993102297e-01 7.173201166523894556e-02 7.022362579041308006e-01 7.166109897590942912e-02 4.969452319754760206e-01 2.983809411886218996e-02
3.200000000000000067e-02 1.243494841521201190e-10 6.580444336814456172e-05 6.634156657104621686e-05 9.884844562897955322e-01 9.999558886334304342e-01 1.011427508942486231e+00 4.985683825880742326e-01 7.641421436880051210e-02 7.015766910964370551e-01 7.632832976160747185e-02 4.965310413247736587e-01 3.180398265665176222e-02
3.400000000000000244e-02 2.018067611522313570e-10 8.365386950757075545e-05 8.442299853206290130e-05 9.870101325772724365e-01 9.999438849776480787e-01 1.012877905375230370e+00 4.983903195423963206e-01 8.107765839850150646e-02 7.008775448776215500e-01 8.097486772258551124e-02 4.960918587451945694e-01 3.376548926655636301e-02
3.600000000000000422e-02 3.185436319114856731e-10 1.048656077787224846e-04 1.059439909297410390e-04 9.854489656526066454e-01 9.999296053497170877e-01 1.014410619080423182e+00 4.982030318699828819e-01 8.572134705674200328e-02 7.001393458613840437e-01 8.559960990275237991e-02 4.956279899742897510e-01 3.572237967533325315e-02
3.799999999999999906e-02 4.904992537362184697e-10 1.298220291478387428e-04 1.313058231626928389e-04 9.838013943539486439e-01 9.999127865029808770e-01 1.016024690800258146e+00 4.980067785155483651e-01 9.034431297651367154e-02 6.993626437207963731e-01 9.020148510241871032e-02 4.951397539341815257e-01 3.767442624038348786e-02
4.000000000000000083e-02 7.386707665014396110e-10 1.589218911988533943e-04 1.609292654047348684e-04 9.820678814425911618e-01 9.998931529331320789e-01 1.017719113729003144e+00 4.978018284978420471e-01 9.494561913260848862e-02 6.985480098198257881e-01 9.477945496847305085e-02 4.946274819071838635e-01 3.962140818457647595e-02
4.200000000000000261e-02 1.090297417393047586e-09 1.925795282217616195e-04 1.952540355241965243e-04 9.802489134130335513e-01 9.998704173136169215e-01 1.019492834619305510e+00 4.975884602337453111e-01 9.952435975122579659e-02 6.976960358167945131e-01 9.933251497384266993e-02 4.940915166946082127e-01 4.156311180893906138e-02
4.399999999999999745e-02 1.580270788745722842e-09 2.312240222659544143e-04 2.347382344277780942e-04 9.783450002933906653e-01 9.998442809471935755e-01 1.021344754922450138e+00 4.973669608526262720e-01 1.040796611173654684e-01 6.968073322459267249e-01 1.038596952855713879e-01 4.935322117628628824e-01 4.349933068308329404e-02
4.599999999999999922e-02 2.252741281825675844e-09 2.752983581758897645e-04 2.798577608600397951e-04 9.763566754362528188e-01 9.998144342326416023e-01 1.023273731959327693e+00 4.971376255037127101e-01 1.086106822799462746e-01 6.958825270833458587e-01 1.083600615214955903e-01 4.929499303809140587e-01 4.542986581337565832e-02
4.800000000000000100e-02 3.162979122818445448e-09 3.252585656925451973e-04 3.311057068031322392e-04 9.742844953000868724e-01 9.997805571455513629e-01 1.025278580118885507e+00 4.969007566600701087e-01 1.131166156552083080e-01 6.949222643036860880e-01 1.128327153960167750e-01 4.923450447522237927e-01 4.735452578889579045e-02
5.000000000000000278e-02 4.379488606560915490e-09 3.815728516021216102e-04 3.889917345794697244e-04 9.721290392213013387e-01 9.997423197321597677e-01 1.027358072080866824e+00 4.966566634215565657e-01 1.175966875293902175e-01 6.939272024333286160e-01 1.172767952561339228e-01 4.917179351452904412e-01 4.927312690543636520e-02
5.200000000000000455e-02 5.986406758882047464e-09 4.447207248844353114e-04 4.540414368004621996e-04 9.698909091770722135e-01 9.996993826151416851e-01 1.029510940059692459e+00 4.964056608200022591e-01 1.220501584622283031e-01 6.928980131058102288e-01 1.216914765093551898e-01 4.910689890261069612e-01 5.118549326784736786e-02
5.399999999999999939e-02 8.086204537664394757e-09 5.151921177388622082e-04 5.267956803137480853e-04 9.675707295390590934e-01 9.996513975102880867e-01 1.031735877066394691e+00 4.961480691289651412e-01 1.264763235932471197e-01 6.918353796251760501e-01 1.260759719456658323e-01 4.903986001958813290e-01 5.309145687114087686e-02
5.600000000000000117e-02 1.080271914006586673e-08 5.934865052752474803e-04 6.078099353045761464e-04 9.651691468181201605e-01 9.995980077529758034e-01 1.034031538185601340e+00 4.958842131809981235e-01 1.308745128532726454e-01 6.907399955422521831e-01 1.304295319561385447e-01 4.897071679371218789e-01 5.499085766085733823e-02
5.800000000000000294e-02 1.428453466661867551e-08 6.801120265637043303e-04 6.976535907109297253e-04 9.626868294001719173e-01 9.995388488333566412e-01 1.036396541864661458e+00 4.956144216944165515e-01 1.352440910839388666e-01 6.896125632490086588e-01 1.347514446512558528e-01 4.889950961711836963e-01 5.688354357329349770e-02
5.999999999999999778e-02 1.870873304148710786e-08 7.755846096158881039e-04 7.969092571071627589e-04 9.601244672733003638e-01 9.994735489391671779e-01 1.038829471212074695e+00 4.953390266122177921e-01 1.395844580683551772e-01 6.884537925953337911e-01 1.390410358823369052e-01 4.882627926300677768e-01 5.876937055626054590e-02
6.199999999999999956e-02 2.428505169204374046e-08 8.804271027858419363e-04 9.061720582323595915e-04 9.574827717462857102e-01 9.994017295050912075e-01 1.041328875302550694e+00 4.950583624549159678e-01 1.438950484763902027e-01 6.872643995328538979e-01 1.432976691698430172e-01 4.875106680448816898e-01 6.064820257108475415e-02
6.400000000000000133e-02 3.126045863058935141e-08 9.951684149029599129e-04 1.026048912294059414e-03 9.547624751586629710e-01 9.993230057675948075e-01 1.043893270486086600e+00 4.947727656893433079e-01 1.481753317282960558e-01 6.860451047894748910e-01 1.475207455426117698e-01 4.867391353535528986e-01 6.251991157666503263e-02
6.600000000000000311e-02 3.992416909701749773e-08 1.120342666346686245e-03 1.157157804192737163e-03 9.519643305824767587e-01 9.992369873241908618e-01 1.046521141698621760e+00 4.944825741151531173e-01 1.524248117806439040e-01 6.847966325783193531e-01 1.517097032923234445e-01 4.859486089298287737e-01 6.438437749641666430e-02
6.800000000000000488e-02 5.061314581761713533e-08 1.256488353139827542e-03 1.300127049810637049e-03 9.490891115158782698e-01 9.991432786960816603e-01 1.049210943771943461e+00 4.941881262704769795e-01 1.566430268387218883e-01 6.835197093443163840e-01 1.558640176477274764e-01 4.851395038355533207e-01 6.624148816898764447e-02
7.000000000000000666e-02 6.371808169127846879e-08 1.404147525956462314e-03 1.455594553456380710e-03 9.461376115687166743e-01 9.990414798931450679e-01 1.051961102740642362e+00 4.938897608581675480e-01 1.608295489997097205e-01 6.822150625513054845e-01 1.599832003733055452e-01 4.843122350978745216e-01 6.809113928365791157e-02
7.200000000000000844e-02 7.968991328526683602e-08 1.563864985836074762e-03 1.624207059581071104e-03 9.431106441402958840e-01 9.989311869802821597e-01 1.054770017144091243e+00 4.935878161938057063e-01 1.649839838310591389e-01 6.808834195121186150e-01 1.640667992971945044e-01 4.834672170129748481e-01 6.993323430137268759e-02
7.399999999999999634e-02 9.904686893661395835e-08 1.736187498202411764e-03 1.806619399819205714e-03 9.400090420894560150e-01 9.988119926441235696e-01 1.057636059321527044e+00 4.932826296764397100e-01 1.691059698885883367e-01 6.795255062638838606e-01 1.681143977732727501e-01 4.826048624775173268e-01 7.176768436235794746e-02
7.599999999999999811e-02 1.223820977630601636e-07 1.921663026687988511e-03 2.003493736433300913e-03 9.368336573971535186e-01 9.986834867591423137e-01 1.060557576698485160e+00 4.929745372829225647e-01 1.731951781788571842e-01 6.781420464903180623e-01 1.721256140823684277e-01 4.817255823489322575e-01 7.359440818129482642e-02
7.799999999999999989e-02 1.503718748917998406e-07 2.120839988043681824e-03 2.215498803154934693e-03 9.335853608217171695e-01 9.985452569522489386e-01 1.063532893062959062e+00 4.926638730864829063e-01 1.772513115703835129e-01 6.767337604924871242e-01 1.761001007775700733e-01 4.808297848354355364e-01 7.541333193102836563e-02
8.000000000000000167e-02 1.837844431842441106e-07 2.334266529352211142e-03 2.443309144464098515e-03 9.302650415469612133e-01 9.983968891649553923e-01 1.066560309829822195e+00 4.923509688000876627e-01 1.812741041582867085e-01 6.753013642092173807e-01 1.800375439785950327e-01 4.799178749163724444e-01 7.722438911577163279e-02
8.200000000000000344e-02 2.234894779678007941e-07 2.562489828525061752e-03 2.687604354238311115e-03 9.268736068233438541e-01 9.982379682122439757e-01 1.069638107292171014e+00 4.920361533448818214e-01 1.852633205868593202e-01 6.738455682880140074e-01 1.839376626201392750e-01 4.789902537934127014e-01 7.902752043477154209e-02
8.400000000000000522e-02 2.704682208591342035e-07 2.806055418990403578e-03 2.949068314738836991e-03 9.234119816023603766e-01 9.980680783372943843e-01 1.072764545858393204e+00 4.917197524439165246e-01 1.892187553345220652e-01 6.723670772069972879e-01 1.878002076590584990e-01 4.780473183729661568e-01 8.082267363739503718e-02
8.600000000000000699e-02 3.258243016959907466e-07 3.065506539307974107e-03 3.228388436843649366e-03 9.198811081643748500e-01 9.978868037612648179e-01 1.075937867273906834e+00 4.914020882413062119e-01 1.931402319655474153e-01 6.708665884481971320e-01 1.916249612451154105e-01 4.770894607797829812e-01 8.260980337053945577e-02
8.799999999999999489e-02 3.907952617595629718e-07 3.341383508302058717e-03 3.526254902389260905e-03 9.162819457400805945e-01 9.976937292273490021e-01 1.079156295826616763e+00 4.910834789466481110e-01 1.970276023527781084e-01 6.693447917221376775e-01 1.954117358599357090e-01 4.761170679019134933e-01 8.438887101930109269e-02
8.999999999999999667e-02 4.667648058523575999e-07 3.634223126200207196e-03 3.843359909484075475e-03 9.126154701258155644e-01 9.974884405383765973e-01 1.082418039535315790e+00 4.907642385045714595e-01 2.008807458754837683e-01 6.678023682435800801e-01 1.991603734286598870e-01 4.751305209667128771e-01 8.615984454176085772e-02
9.199999999999999845e-02 5.552758046906313897e-07 3.944558102119103890e-03 4.180396921599731710e-03 9.088826732929263796e-01 9.972705250872427873e-01 1.085721291320306481e+00 4.904446762891623290e-01 2.046995685963441947e-01 6.662399900578873657e-01 2.028707444086139400e-01 4.741301951476194487e-01 8.792269829873787523e-02
9.400000000000000022e-02 6.580440621548899794e-07 4.272916508118999000e-03 4.538059921206663572e-03 9.050845629914117119e-01 9.970395723795081322e-01 1.089064230155692536e+00 4.901250968227786053e-01 2.084840024213602816e-01 6.646583194173942832e-01 2.065427468591802540e-01 4.731164592013379355e-01 8.967741287933883587e-02
9.600000000000000200e-02 7.769728660940891300e-07 4.619821259949142590e-03 4.917042668709187790e-03 9.012221623480684007e-01 9.967951745475345238e-01 1.092445022202870319e+00 4.898057995188729308e-01 2.122340042463798926e-01 6.630580082069232883e-01 2.101763054968269762e-01 4.720896751347830045e-01 9.142397492306274243e-02
9.800000000000000377e-02 9.141683495564904084e-07 4.985789624488541627e-03 5.318037967380017522e-03 8.972965094593677859e-01 9.965369268555597237e-01 1.095861821924854818e+00 4.894870784481643589e-01 2.159495550936911534e-01 6.614396974174665544e-01 2.137713707391028506e-01 4.710501979012090001e-01 9.316237693921572416e-02
1.000000000000000056e-01 1.071955658376838126e-06 5.371332753772978426e-03 5.741736934953116551e-03 8.933086569792916265e-01 9.962644281951545944e-01 1.099312773181168934e+00 4.891692221276205399e-01 2.196306592420009529e-01 6.598040166667994422e-01 2.173279177411644170e-01 4.699983751247711061e-01 9.489261712433569307e-02
1.020000000000000073e-01 1.252895964133320947e-06 5.776955245443154800e-03 6.188828282531417917e-03 8.892596717023855124e-01 9.959772815705453253e-01 1.102796010303128904e+00 4.888525133314567950e-01 2.232773433528843499e-01 6.581515837658056256e-01 2.208459454282323819e-01 4.689345468527104099e-01 9.661469917828799381e-02
1.040000000000000091e-01 1.459804320261349034e-06 6.203154729315545242e-03 6.659997601388210897e-03 8.851506341422542556e-01 9.956750945733063851e-01 1.106309659149412372e+00 4.885372289234926613e-01 2.268896555966403161e-01 6.564830043290640349e-01 2.243254755271328893e-01 4.678590453342574285e-01 9.832863211965099659e-02
1.059999999999999970e-01 1.695768375151474563e-06 6.650421479724269100e-03 7.155926658230980959e-03 8.809826381057749289e-01 9.953574798459854378e-01 1.109851838141908464e+00 4.882236397099803948e-01 2.304676647802506029e-01 6.547988714282022560e-01 2.277665515998970602e-01 4.667721948253691910e-01 1.000344301009815640e-01
1.079999999999999988e-01 1.964167957698484854e-06 7.119238053200954014e-03 7.677292699455811470e-03 8.767567902632662502e-01 9.950240555342417803e-01 1.113420659281876945e+00 4.879120103121605823e-01 2.340114594799875825e-01 6.530997652864297676e-01 2.311692380821535608e-01 4.656743114182519405e-01 1.017321122244882053e-01
1.100000000000000006e-01 2.268695545959666960e-06 7.610078950999125090e-03 8.224767764892546018e-03 8.724742097148955322e-01 9.946744457271227136e-01 1.117014229146546356e+00 4.876025990576156044e-01 2.375211471809899610e-01 6.513862530125871242e-01 2.345336193288604931e-01 4.645657028947099976e-01 1.034217023586226497e-01
1.120000000000000023e-01 2.613377614509725098e-06 8.123410305877152779e-03 8.799018011478157431e-03 8.681360275535867643e-01 9.943082808851306797e-01 1.120630649866312334e+00 4.872956578895598079e-01 2.409968534259583073e-01 6.496588883730518571e-01 2.378597986697066347e-01 4.634466686022029047e-01 1.051032289560360905e-01
1.140000000000000041e-01 3.002596886407100327e-06 8.659689592556403179e-03 9.400703047314660707e-03 8.637433864247110460e-01 9.939251982557831822e-01 1.124268020082748176e+00 4.869914322931770401e-01 2.444387209749165346e-01 6.479182115996847680e-01 2.411478974763085759e-01 4.623174993516173115e-01 1.067767248733373364e-01
1.160000000000000059e-01 3.441115468328326663e-06 9.219365361144390633e-03 1.003047527646774677e-02 8.592974400828409243e-01 9.935248422763744980e-01 1.127924435887703636e+00 4.866901612380903908e-01 2.478469089778267409e-01 6.461647492321184183e-01 2.443980542431284653e-01 4.611784773355805389e-01 1.084422271930123027e-01
1.180000000000000077e-01 3.934098893740486642e-06 9.802876992846969867e-03 1.068897925489592678e-02 8.547993529458669526e-01 9.931068649637083690e-01 1.131597991743784837e+00 4.863920771360454309e-01 2.512215921616438030e-01 6.443990139925724892e-01 2.476104236838580219e-01 4.600298760662868136e-01 1.100997770478662902e-01
1.199999999999999956e-01 4.487141064819383760e-06 1.041065447719907895e-02 1.137685105782340785e-02 8.502502996467721230e-01 9.926709262905842879e-01 1.135286781386553923e+00 4.860974058128945119e-01 2.545629600332418585e-01 6.426215046914188767e-01 2.507851758448155222e-01 4.588719603317248374e-01 1.117494194482905601e-01
1.219999999999999973e-01 5.106290081754950774e-06 1.104311821002768035e-02 1.209471765885099075e-02 8.456514645833694832e-01 9.922166945488549716e-01 1.138988898708812592e+00 4.858063664940024950e-01 2.578712160994761082e-01 6.408327061617175024e-01 2.539224952367251653e-01 4.577049861692018551e-01 1.133912031126235592e-01
1.239999999999999991e-01 5.798074973268726468e-06 1.170067881134507180e-02 1.284319632108252111e-02 8.410040414663270125e-01 9.917438466989098034e-01 1.142702438627360539e+00 4.855191718021402703e-01 2.611465771054855001e-01 6.390330892209650226e-01 2.570225799860872407e-01 4.565292008551198877e-01 1.150251803008549983e-01
1.260000000000000009e-01 6.569533308188317097e-06 1.238373696232391435e-02 1.362289400049862542e-02 8.363092328657901753e-01 9.912520687054530155e-01 1.146425497932624937e+00 4.852360277670214606e-01 2.643892722921948879e-01 6.372231106583146065e-01 2.600856410071750169e-01 4.553448429099135053e-01 1.166514066518731796e-01
1.280000000000000027e-01 7.428239682889956382e-06 1.309268326050161239e-02 1.443440676178777901e-02 8.315682497569443221e-01 9.907410558594862415e-01 1.150156176121596152e+00 4.849571338456128977e-01 2.675995426738345673e-01 6.354032132455503801e-01 2.631119011955393439e-01 4.541521421171279549e-01 1.182699410244411609e-01
1.300000000000000044e-01 8.382335075115329099e-06 1.382789809233888820e-02 1.527831920682094953e-02 8.267823110648528928e-01 9.902105130864240490e-01 1.153892576214487153e+00 4.846826829523594449e-01 2.707776403361546458e-01 6.335738257701558629e-01 2.661015946437694790e-01 4.529513195556151284e-01 1.198808453420500963e-01
1.320000000000000062e-01 9.440557044001753685e-06 1.458975152223925160e-02 1.615520391591923968e-02 8.219526432089234724e-01 9.896601552403041513e-01 1.157632805555568467e+00 4.844128614985300785e-01 2.739238277558972423e-01 6.317353630888290494e-01 2.690549658801020261e-01 4.517425876438513899e-01 1.214841844417735711e-01
1.340000000000000080e-01 1.061227076661787672e-05 1.537860319714470445e-02 1.706562090205384144e-02 8.170804796473621900e-01 9.890897073840628773e-01 1.161374976598607223e+00 4.841478494398739341e-01 2.770383771419657193e-01 6.298882261998658416e-01 2.719722691303607109e-01 4.505261501954292980e-01 1.230800259272259167e-01
1.360000000000000098e-01 1.190750088999468442e-05 1.619480226579540771e-02 1.801011707808000337e-02 8.121670604219843881e-01 9.884989050558884438e-01 1.165117207677362821e+00 4.838878203318371374e-01 2.801215697986169095e-01 6.280328023328719533e-01 2.748537676035733845e-01 4.493022024847670992e-01 1.246684400256944658e-01
1.380000000000000115e-01 1.333696416445977751e-05 1.703868731174281934e-02 1.898922573708052355e-02 8.072136317037625908e-01 9.878874945216791215e-01 1.168857623761568432e+00 4.836329413915834707e-01 2.831736955109099285e-01 6.261694650543075946e-01 2.776997328015210487e-01 4.480709313221874490e-01 1.262494994495130252e-01
1.400000000000000133e-01 1.491210285882849215e-05 1.791058629922862716e-02 2.000346604590088131e-02 8.022214453395182243e-01 9.872552330136458165e-01 1.172594357198847970e+00 4.833833735661181574e-01 2.861950519525446324e-01 6.242985743874650550e-01 2.805104438523465249e-01 4.468325151374334947e-01 1.278232792616941504e-01
1.420000000000000151e-01 1.664511889535917895e-05 1.881081653098360534e-02 2.105334255187753245e-02 7.971917584001375623e-01 9.866018889551342319e-01 1.176325548442969993e+00 4.831392716058477421e-01 2.891859441161380162e-01 6.224204769454435571e-01 2.832861868682797213e-01 4.455871240708723646e-01 1.293898567458567905e-01
1.440000000000000169e-01 1.854900870674160425e-05 1.973968461708462338e-02 2.213934470281781614e-02 7.921258327307588720e-01 9.859272421717447665e-01 1.180049346768886398e+00 4.829007841429061032e-01 2.921466837659116855e-01 6.205355060758922514e-01 2.860272543274394730e-01 4.443349200715271397e-01 1.309493112804313020e-01
1.459999999999999909e-01 2.063759875148956705e-05 2.069748645392154029e-02 2.326194638018732469e-02 7.870249345033397681e-01 9.852310840888716115e-01 1.183763910974927613e+00 4.826680537736466881e-01 2.950775889126843188e-01 6.186439820161639958e-01 2.887339444795850585e-01 4.430760570012400312e-01 1.325017242171421528e-01
1.479999999999999927e-01 2.292558167188686006e-05 2.168450721240878717e-02 2.442160544550979820e-02 7.818903337720750635e-01 9.845132179157594088e-01 1.187467410072575946e+00 4.824412171446982311e-01 2.979789833110003672e-01 6.167462120577753559e-01 2.914065607756441412e-01 4.418106807442139239e-01 1.340471787637282919e-01
1.499999999999999944e-01 2.542855303706244215e-05 2.270102133452579080e-02 2.561876329992105253e-02 7.767233040321060988e-01 9.837734588162329041e-01 1.191158023964176582e+00 4.822204050420456078e-01 3.008511959781826617e-01 6.148424907189724564e-01 2.940454113207479625e-01 4.405389293212642055e-01 1.355857598708641032e-01
1.519999999999999962e-01 2.816304864382720128e-05 2.374729253730719497e-02 2.685384445682303250e-02 7.715251217820272567e-01 9.830116340662498065e-01 1.194833944108948165e+00 4.820057424825971437e-01 3.036945607350121645e-01 6.129330999243352007e-01 2.966508083504728610e-01 4.392609330081466701e-01 1.371175541232277362e-01
1.539999999999999980e-01 3.114658230534211126e-05 2.482357382339039908e-02 2.812725612755097651e-02 7.662970660906707199e-01 9.822275831984337291e-01 1.198493374177649340e+00 4.817973488077422761e-01 3.065094157677266118e-01 6.110183091904274333e-01 2.992230677299287933e-01 4.379768144573434885e-01 1.386426496346544468e-01
1.559999999999999998e-01 3.439768409599965195e-05 2.593010749724338621e-02 2.943938781995868170e-02 7.610404181686988290e-01 9.814211581337846102e-01 1.202134530696214787e+00 4.815953377784339962e-01 3.092961032109617370e-01 6.090983758164870698e-01 3.017625084752820208e-01 4.366866888227478039e-01 1.401611359473012852e-01
1.580000000000000016e-01 3.793593899324142633e-05 2.706712518621050279e-02 3.079061094982312938e-02 7.557564609455473814e-01 9.805922233007434707e-01 1.205755643678680933e+00 4.813998176713741861e-01 3.120549687512469972e-01 6.071735450792824507e-01 3.042694522972713145e-01 4.353906638866950618e-01 1.416731039347426946e-01
1.600000000000000033e-01 4.178202584011539433e-05 2.823484786547200351e-02 3.218127846489888394e-02 7.504464786522790920e-01 9.797406557418291140e-01 1.209354957249680229e+00 4.812108913758594286e-01 3.147863612506113240e-01 6.052440504312618375e-01 3.067442231662408370e-01 4.340888401888620129e-01 1.431786457089145592e-01
1.620000000000000051e-01 4.595775659755212047e-05 2.943348588609297559e-02 3.361172448152661973e-02 7.451117564109456248e-01 9.788663452080524907e-01 1.212930730256783773e+00 4.810286564909321272e-01 3.174906323898519789e-01 6.033101137012101267e-01 3.091871468981799431e-01 4.327813111565460558e-01 1.446778545308086139e-01
1.640000000000000069e-01 5.048611579114789402e-05 3.066323900525540561e-02 3.508226393358394868e-02 7.397535798310734823e-01 9.779691942413493155e-01 1.216481236872944960e+00 4.808532054224616270e-01 3.201681363309806239e-01 6.013719452966627133e-01 3.115985507612404892e-01 4.314681632358960406e-01 1.461708247248227344e-01
1.660000000000000087e-01 5.539130010134314793e-05 3.192429641783368910e-02 3.659319223363467766e-02 7.343732346139213440e-01 9.770491182452482049e-01 1.220004767189262429e+00 4.806846254798308182e-01 3.228192293983556116e-01 5.994297444073712899e-01 3.139787631021818681e-01 4.301494760236972970e-01 1.476576515966661618e-01
1.680000000000000104e-01 6.069875801008835968e-05 3.321683678841995391e-02 3.814478494605445802e-02 7.289720061651886462e-01 9.761060455440321304e-01 1.223499627798293021e+00 4.805229989719311257e-01 3.254442697779869609e-01 5.974836992091832055e-01 3.163281129921730606e-01 4.288253223993107599e-01 1.491384313547069462e-01
1.700000000000000122e-01 6.643522944688045088e-05 3.454102828295371047e-02 3.973729747194447437e-02 7.235511792169081469e-01 9.751399174306477624e-01 1.226964142368096145e+00 4.803684033021431987e-01 3.280436172344936008e-01 5.955339870677359704e-01 3.186469298913817694e-01 4.274957686564463955e-01 1.506132610346622436e-01
1.720000000000000140e-01 7.262878532491831888e-05 3.589702859904125160e-02 4.137096474558252940e-02 7.181120374592508959e-01 9.741506882036141679e-01 1.230396652207186081e+00 4.802209110620819232e-01 3.306176328451777557e-01 5.935807747413883728e-01 3.209355433317585549e-01 4.261608746344422438e-01 1.520822384275170858e-01
1.740000000000000158e-01 7.930886690223907436e-05 3.728498499409090006e-02 4.304600094217707340e-02 7.126558631830729462e-01 9.731383251932039791e-01 1.233795516820551441e+00 4.800805901238386908e-01 3.331666787506951111e-01 5.916242185829002631e-01 3.231942826174235006e-01 4.248206938487402162e-01 1.535454620105535239e-01
1.759999999999999898e-01 8.650632488288959455e-05 3.870503431036084047e-02 4.476259919667084641e-02 7.071839369340328085e-01 9.721028087771763637e-01 1.237159114456873876e+00 4.799475037304973823e-01 3.356911179217709207e-01 5.896644647393617378e-01 3.254234765420651043e-01 4.234752736203117318e-01 1.550030308813851732e-01
