0.000000000000000000e+00 1.000000000000003331e+00 1.305704787549021424e-13 0.000000000000000000e+00 2.400000000000028066e+01 4.999999999999962808e-01
2.000000000000000042e-03 9.992402826940196547e-01 9.487999381078893174e-14 2.974553338781357054e-02 2.399998400008517407e+01 5.000313321706855163e-01
4.000000000000000083e-03 9.969645198115804074e-01 8.014718967598799769e-14 5.949034598654203559e-02 2.399993600136550498e+01 5.001253147318396319e-01
6.000000000000000125e-03 9.931828538032951847e-01 1.437437789206648105e-13 8.923371707785718310e-02 2.399985600691153564e+01 5.002819058374144978e-01
8.000000000000000167e-03 9.879121068129531613e-01 1.707011038855524616e-13 1.189749260849660845e-01 2.399974402184386335e+01 5.005010357660354403e-01
1.000000000000000021e-02 9.811756586235135247e-01 7.888624345108540151e-14 1.487132526432357604e-01 2.399960005332763302e+01 5.007826069541460035e-01
1.200000000000000025e-02 9.730032774842795051e-01 1.089743773460815741e-13 1.784479766709900217e-01 2.399942411057489267e+01 5.011264940423417746e-01
1.400000000000000029e-02 9.634309054964215191e-01 1.556955690094357021e-13 2.081783784401822768e-01 2.399921620484263940e+01 5.015325439348904402e-01
1.600000000000000033e-02 9.525004006769580700e-01 3.571285911075912837e-14 2.379037386468768334e-01 2.399897634942952251e+01 5.020005758724935818e-01
1.800000000000000211e-02 9.402592382382058966e-01 1.355283223718581414e-13 2.676233384819254879e-01 2.399870455967841565e+01 5.025303815181175748e-01
2.000000000000000042e-02 9.267601740048432291e-01 1.474563407041438450e-13 2.973364597013857802e-01 2.399840085296935044e+01 5.031217250560663379e-01
2.199999999999999872e-02 9.120608732401147556e-01 1.674167432415268883e-13 3.270423846969457427e-01 2.399806524872056102e+01 5.037743433040475782e-01
2.400000000000000050e-02 8.962235084619787351e-01 6.949466875567870937e-14 3.567403965661629650e-01 2.399769776838546065e+01 5.044879458383410009e-01
2.600000000000000228e-02 8.793143300957302344e-01 1.182218252056550721e-13 3.864297791827226436e-01 2.399729843544865915e+01 5.052622151319432486e-01
2.800000000000000058e-02 8.614032140292304796e-01 1.708421476348418901e-13 4.161098172666669037e-01 2.399686727542537668e+01 5.060968067056423880e-01
2.999999999999999889e-02 8.425631903076529206e-01 1.191495339967824045e-13 4.457797964542044022e-01 2.399640431585573808e+01 5.069913492920768983e-01
3.200000000000000067e-02 8.228699573257569622e-01 1.381704786455549773e-13 4.754390033675614524e-01 2.399590958630127346e+01 5.079454450124734066e-01
3.400000000000000244e-02 8.024013859460599196e-01 5.574800821656601074e-14 5.050867256848419196e-01 2.399538311834433202e+01 5.089586695662505766e-01
3.600000000000000422e-02 7.812370179905052670e-01 7.770041256821576651e-14 5.347222522094322583e-01 2.399482494558021983e+01 5.100305724333232815e-01
3.799999999999999906e-02 7.594575635228699717e-01 7.268122321973740708e-14 5.643448729395228458e-01 2.399423510361415168e+01 5.111606770889294271e-01
4.000000000000000083e-02 7.371444012593737494e-01 1.364723463125264376e-13 5.939538791373635274e-01 2.399361363005827030e+01 5.123484812310856729e-01
4.200000000000000261e-02 7.143790863187285956e-01 1.254565315349493519e-13 6.235485633983506304e-01 2.399296056452478609e+01 5.135934570203642968e-01
4.399999999999999745e-02 6.912428693520772383e-01 7.365226238303553064e-14 6.531282197198148287e-01 2.399227594862221125e+01 5.148950513321798317e-01
4.599999999999999922e-02 6.678162308813540005e-01 1.238286956581441565e-13 6.826921435694115470e-01 2.399155982594843195e+01 5.162526860211307245e-01
4.800000000000000100e-02 6.441784344250790495e-01 1.176752522408635752e-13 7.122396319545520882e-01 2.399081224208811136e+01 5.176657581976734646e-01
5.000000000000000278e-02 6.204071017074604955e-01 1.437846969079182739e-13 7.417699834895750133e-01 2.399003324460303688e+01 5.191336405167076284e-01
5.200000000000000455e-02 5.965778129344938563e-01 8.668028332262487062e-14 7.712824984643076309e-01 2.398922288302958350e+01 5.206556814781061471e-01
5.399999999999999939e-02 5.727637347838463455e-01 1.382618220094585268e-13 8.007764789121287752e-01 2.398838120886984981e+01 5.222312057390845474e-01
5.600000000000000117e-02 5.490352783990812835e-01 1.123608395817544683e-13 8.302512286768488625e-01 2.398750827558690091e+01 5.238595144382484081e-01
5.800000000000000294e-02 5.254597893077379567e-01 1.373692746503562832e-13 8.597060534805360810e-01 2.398660413859632357e+01 5.255398855311265160e-01
5.999999999999999778e-02 5.021012708023787630e-01 9.752867021279752794e-14 8.891402609906213783e-01 2.398566885526050996e+01 5.272715741371951648e-01
6.199999999999999956e-02 4.790201419387146720e-01 5.864231190009493961e-15 9.185531608859833774e-01 2.398470248488049705e+01 5.290538128980991628e-01
6.400000000000000133e-02 4.562730309205320633e-01 1.561215379055471554e-13 9.479440649243389139e-01 2.398370508868931239e+01 5.308858123470859836e-01
6.600000000000000311e-02 4.339126042618866030e-01 8.187063338210392859e-14 9.773122870079506974e-01 2.398267672984236754e+01 5.327667612893340898e-01
6.800000000000000488e-02 4.119874317475792358e-01 7.823343107013024476e-14 1.006657143249324093e+00 2.398161747341253047e+01 5.346958271931064877e-01
7.000000000000000666e-02 3.905418868576006064e-01 6.798959312270269414e-14 1.035977952037700156e+00 2.398052738637748860e+01 5.366721565916631187e-01
7.200000000000000844e-02 3.696160819836191713e-01 7.656512613514045833e-14 1.065274034103003586e+00 2.397940653761681062e+01 5.386948754954893337e-01
7.399999999999999634e-02 3.492458374496360540e-01 1.103128921074015274e-13 1.094544712581944079e+00 2.397825499789664150e+01 5.407630898149685672e-01
