0.000000000000000000e+00 1.000000000000000222e+00 3.500000000000000000e+00
3.000000000000000062e-03 9.999100026459835089e-01 3.500047997292327295e+00
6.000000000000000125e-03 9.996400423349097730e-01 3.500191956681244942e+00
9.000000000000001055e-03 9.991902143135816816e-01 3.500431780732395470e+00
1.200000000000000025e-02 9.985606773062456476e-01 3.500767307154699637e+00
1.499999999999999944e-02 9.977516534840168427e-01 3.501198308949473148e+00
1.800000000000000211e-02 9.967634284221792429e-01 3.501724494618986938e+00
2.100000000000000130e-02 9.955963510454731713e-01 3.502345508434187238e+00
2.400000000000000050e-02 9.942508335615237725e-01 3.503060930761304537e+00
2.699999999999999969e-02 9.927273513825668472e-01 3.503870278446937547e+00
2.999999999999999889e-02 9.910264430357009768e-01 3.504773005261221375e+00
3.300000000000000155e-02 9.891487100618923112e-01 3.505768502398542541e+00
3.600000000000000422e-02 9.870948169040203446e-01 3.506856099035232877e+00
3.899999999999999994e-02 9.848654907842752104e-01 3.508035062943630322e+00
4.200000000000000261e-02 9.824615215712526606e-01 3.509304601161751691e+00
4.499999999999999833e-02 9.798837616371394166e-01 3.510663860717913476e+00
4.800000000000000100e-02 9.771331257054134412e-01 3.512111929409355238e+00
5.100000000000000366e-02 9.742105906895293099e-01 3.513647836634087529e+00
5.399999999999999939e-02 9.711171955230983865e-01 3.515270554274941173e+00
5.700000000000000205e-02 9.678540409821123625e-01 3.516978997634873760e+00
5.999999999999999778e-02 9.644222894998238926e-01 3.518772026422422261e+00
6.300000000000000044e-02 9.608231649749188197e-01 3.520648445786221270e+00
6.600000000000000311e-02 9.570579525736904181e-01 3.522607007397382972e+00
6.900000000000000577e-02 9.531279985269625055e-01 3.524646410578557987e+00
7.200000000000000844e-02 9.490347099225702188e-01 3.526765303478349711e+00
7.499999999999999722e-02 9.447795544942744206e-01 3.528962284289779650e+00
7.799999999999999989e-02 9.403640604080248933e-01 3.531235902511440816e+00
8.100000000000000255e-02 9.357898160465869530e-01 3.533584660249891929e+00
8.400000000000000522e-02 9.310584697935839760e-01 3.536007013561834000e+00
8.700000000000000788e-02 9.261717298181015856e-01 3.538501373834572750e+00
8.999999999999999667e-02 9.211313638610729715e-01 3.541066109203192980e+00
9.299999999999999933e-02 9.159391990247499615e-01 3.543699546002866185e+00
9.600000000000000200e-02 9.105971215666475160e-01 3.546399970254678014e+00
9.900000000000000466e-02 9.051070766994530059e-01 3.549165629183274273e+00
1.020000000000000073e-01 8.994710683984877830e-01 3.551994732764672591e+00
1.049999999999999961e-01 8.936911592184142439e-01 3.554885455302477570e+00
1.079999999999999988e-01 8.877694701210062656e-01 3.557835937030773277e+00
1.110000000000000014e-01 8.817081803159119158e-01 3.560844285741886051e+00
1.140000000000000041e-01 8.755095271164812232e-01 3.563908578437223085e+00
1.170000000000000068e-01 8.691758058128601361e-01 3.567026862999359782e+00
1.199999999999999956e-01 8.627093695647176652e-01 3.570197159883518268e+00
1.229999999999999982e-01 8.561126293161180900e-01 3.573417463826576324e+00
1.260000000000000009e-01 8.493880537352413995e-01 3.576685745571724695e+00
1.290000000000000036e-01 8.425381691818228935e-01 3.579999953606881835e+00
1.320000000000000062e-01 8.355655597053942563e-01 3.583358015914938743e+00
1.350000000000000089e-01 8.284728670776193571e-01 3.586757841733971830e+00
1.380000000000000115e-01 8.212627908622355255e-01 3.590197323325436063e+00
1.410000000000000142e-01 8.139380885263765020e-01 3.593674337748477665e+00
1.440000000000000169e-01 8.065015755972899658e-01 3.597186748638389275e+00
1.469999999999999918e-01 7.989561258687678524e-01 3.600732407987356165e+00
1.499999999999999944e-01 7.913046716618852283e-01 3.604309157925472462e+00
1.529999999999999971e-01 7.835502041449832200e-01 3.607914832500228375e+00
1.559999999999999998e-01 7.756957737181604529e-01 3.611547259452480230e+00
1.590000000000000024e-01 7.677444904679118221e-01 3.615204261987035039e+00
1.620000000000000051e-01 7.596995246979423300e-01 3.618883660536001745e+00
1.650000000000000078e-01 7.515641075425958384e-01 3.622583274512985785e+00
1.680000000000000104e-01 7.433415316697844499e-01 3.626300924056324870e+00
1.710000000000000131e-01 7.350351520807656414e-01 3.630034431759530111e+00
1.740000000000000158e-01 7.266483870146279722e-01 3.633781624387099729e+00
1.769999999999999907e-01 7.181847189658383535e-01 3.637540334573970302e+00
1.799999999999999933e-01 7.096476958237861732e-01 3.641308402506813646e+00
1.829999999999999960e-01 7.010409321438124675e-01 3.645083677585466031e+00
1.859999999999999987e-01 6.923681105598222807e-01 3.648864020062795532e+00
1.890000000000000013e-01 6.836329833491943120e-01 3.652647302661351514e+00
1.920000000000000040e-01 6.748393741613470942e-01 3.656431412165161987e+00
1.950000000000000067e-01 6.659911799219602191e-01 3.660214250985072137e+00
1.980000000000000093e-01 6.570923729255181422e-01 3.663993738696101676e+00
2.010000000000000120e-01 6.481470031294799261e-01 3.667767813545299571e+00
2.040000000000000147e-01 6.391592006640232082e-01 3.671534433928599572e+00
2.070000000000000173e-01 6.301331785719010981e-01 3.675291579835293643e+00
2.099999999999999922e-01 6.210732357935051517e-01 3.679037254258711087e+00
2.129999999999999949e-01 6.119837604126875386e-01 3.682769484571771557e+00
2.159999999999999976e-01 6.028692331792617765e-01 3.686486323866164039e+00
2.190000000000000002e-01 5.937342313243053615e-01 3.690185852253851539e+00
2.220000000000000029e-01 5.845834326844029372e-01 3.693866178129788125e+00
2.250000000000000056e-01 5.754216201507328377e-01 3.697525439394676372e+00
2.280000000000000082e-01 5.662536864583291862e-01 3.701161804636695418e+00
2.310000000000000109e-01 5.570846393298785060e-01 3.704773474271181311e+00
2.340000000000000135e-01 5.479196069869215480e-01 3.708358681637322629e+00
2.370000000000000162e-01 5.387638440392038541e-01 3.711915694050904602e+00
2.399999999999999911e-01 5.296227377600070119e-01 3.715442813812333878e+00
2.429999999999999938e-01 5.205018147514264282e-01 3.718938379169069552e+00
2.459999999999999964e-01 5.114067479985161535e-01 3.722400765231819175e+00
2.489999999999999991e-01 5.023433643047968689e-01 3.725828384843749674e+00
2.520000000000000018e-01 4.933176520934775544e-01 3.729219689402180293e+00
2.550000000000000044e-01 4.843357695486193437e-01 3.732573169632164678e+00
2.580000000000000071e-01 4.754040530579478618e-01 3.735887356311510032e+00
2.610000000000000098e-01 4.665290259037247478e-01 3.739160820946796360e+00
2.640000000000000124e-01 4.577174071295180835e-01 3.742392176400053838e+00
2.670000000000000151e-01 4.489761204884147872e-01 3.745580077465815450e+00
2.700000000000000178e-01 4.403123033515938256e-01 3.748723221398294836e+00
2.730000000000000204e-01 4.317333154247388061e-01 3.751820348388545501e+00
2.760000000000000231e-01 4.232467470829048284e-01 3.754870241991508539e+00
2.790000000000000258e-01 4.148604270917081727e-01 3.757871729502878733e+00
2.820000000000000284e-01 4.065824294336179423e-01 3.760823682285864056e+00
2.850000000000000311e-01 3.984210789024862920e-01 3.763725016047906990e+00
2.880000000000000338e-01 3.903849550672123248e-01 3.766574691067506198e+00
2.909999999999999809e-01 3.824828941370011504e-01 3.769371712371393901e+00
2.939999999999999836e-01 3.747239881868988931e-01 3.772115129862314564e+00
2.969999999999999862e-01 3.671175811247642806e-01 3.774804038397764572e+00
2.999999999999999889e-01 3.596732607019950678e-01 3.777437577820088155e+00
3.029999999999999916e-01 3.524008457937704564e-01 3.780014932938395855e+00
3.059999999999999942e-01 3.453103681051555851e-01 3.782535333462801130e+00
3.089999999999999969e-01 3.384120474035568482e-01 3.784998053891615033e+00
3.119999999999999996e-01 3.317162593437851248e-01 3.787402413352049191e+00
3.150000000000000022e-01 3.252334949490733318e-01 3.789747775395193141e+00
3.180000000000000049e-01 3.189743108510258440e-01 3.792033547745977895e+00
3.210000000000000075e-01 3.129492694858908575e-01 3.794259182008935749e+00
3.240000000000000102e-01 3.071688686063002716e-01 3.796424173330593899e+00
3.270000000000000129e-01 3.016434597082877644e-01 3.798528060019441099e+00
3.300000000000000155e-01 2.963831553020886411e-01 3.800570423124396413e+00
3.330000000000000182e-01 2.913977253763840314e-01 3.802550885972771244e+00
3.360000000000000209e-01 2.866964839168751888e-01 3.804469113668822899e+00
3.390000000000000235e-01 2.822881669296649632e-01 3.806324812553935732e+00
3.420000000000000262e-01 2.781808040649823566e-01 3.808117729629611148e+00
3.450000000000000289e-01 2.743815866020649086e-01 3.809847651944435309e+00
3.480000000000000315e-01 2.708967351942740409e-01 3.811514405946240469e+00
3.510000000000000342e-01 2.677313713277548746e-01 3.813117856800712691e+00
3.539999999999999813e-01 2.648893968549670408e-01 3.814657907677776905e+00
3.569999999999999840e-01 2.623733861653508304e-01 3.816134499007025394e+00
3.599999999999999867e-01 2.601844954980765401e-01 3.817547607703637880e+00
3.629999999999999893e-01 2.583223935533334181e-01 3.818897246366105502e+00
3.659999999999999920e-01 2.567852169119029249e-01 3.820183462447225509e+00
3.689999999999999947e-01 2.555695528515377624e-01 3.821406337399820163e+00
3.719999999999999973e-01 2.546704510080211037e-01 3.822565985798627608e+00
3.750000000000000000e-01 2.540814640510531963e-01 3.823662554439868799e+00
3.780000000000000027e-01 2.537947162309763249e-01 3.824696221420035513e+00
3.810000000000000053e-01 2.538009974086685716e-01 3.825667195195380454e+00
3.840000000000000080e-01 2.540898791071818374e-01 3.826575713623714847e+00
3.870000000000000107e-01 2.546498482996699120e-01 3.827422042990033635e+00
3.900000000000000133e-01 2.554684541248951613e-01 3.828206477017582099e+00
3.930000000000000160e-01 2.565324625171707118e-01 3.828929335865916439e+00
3.960000000000000187e-01 2.578280138378468700e-01 3.829590965117575241e+00
3.990000000000000213e-01 2.593407789593561441e-01 3.830191734754940569e+00
4.020000000000000240e-01 2.610561098206498065e-01 3.830732038128900285e+00
4.050000000000000266e-01 2.629591811757114872e-01 3.831212290920912533e+00
4.080000000000000293e-01 2.650351210255598167e-01 3.831632930100071111e+00
4.110000000000000320e-01 2.672691279966687428e-01 3.831994412876745582e+00
4.140000000000000346e-01 2.696465746547909714e-01 3.832297215654420608e+00
4.169999999999999818e-01 2.721530963867129227e-01 3.832541832981282592e+00
4.199999999999999845e-01 2.747746660216945913e-01 3.832728776503149248e+00
4.229999999999999871e-01 2.774976547902655022e-01 3.832858573919266210e+00
4.259999999999999898e-01 2.803088805318977306e-01 3.832931767942550305e+00
4.289999999999999925e-01 2.831956442736227042e-01 3.832948915265772083e+00
4.319999999999999951e-01 2.861457564222350536e-01 3.832910585535197701e+00
4.349999999999999978e-01 2.891475538590592698e-01 3.832817360333185874e+00
4.380000000000000004e-01 2.921899092143797616e-01 3.832669832171163193e+00
4.410000000000000031e-01 2.952622335437540824e-01 3.832468603494458392e+00
4.440000000000000058e-01 2.983544735439960238e-01 3.832214285700378031e+00
4.470000000000000084e-01 3.014571043439226994e-01 3.831907498170901594e+00
4.500000000000000111e-01 3.045611187931274721e-01 3.831548867321361129e+00
4.530000000000000138e-01 3.076580140580045253e-01 3.831139025666411069e+00
4.560000000000000164e-01 3.107397762230707516e-01 3.830678610904559189e+00
4.590000000000000191e-01 3.137988634908043806e-01 3.830168265022532381e+00
4.620000000000000218e-01 3.168281884768485712e-01 3.829608633420651387e+00
4.650000000000000244e-01 3.198211000107254454e-01 3.829000364060405559e+00
4.680000000000000271e-01 3.227713647755289794e-01 3.828344106635345412e+00
4.710000000000000298e-01 3.256731490532993600e-01 3.827640511766379650e+00
4.740000000000000324e-01 3.285210007854163505e-01 3.826890230222508293e+00
4.770000000000000351e-01 3.313098321086900833e-01 3.826093912167999544e+00
4.799999999999999822e-01 3.340349024869996852e-01 3.825252206436942970e+00
4.829999999999999849e-01 3.366918025244938217e-01 3.824365759836100498e+00
4.859999999999999876e-01 3.392764385186055054e-01 3.823435216476891441e+00
4.889999999999999902e-01 3.417850177886562757e-01 3.822461217137286926e+00
4.919999999999999929e-01 3.442140347978173698e-01 3.821444398654445962e+00
4.949999999999999956e-01 3.465602580720131831e-01 3.820385393348671332e+00
4.979999999999999982e-01 3.488207179083173126e-01 3.819284828479441618e+00
5.010000000000000009e-01 3.509926948570294969e-01 3.818143325734039362e+00
5.040000000000000036e-01 3.530737089554011887e-01 3.816961500749343372e+00
5.070000000000000062e-01 3.550615096865451514e-01 3.815739962667247465e+00
5.100000000000000089e-01 3.569540666340553781e-01 3.814479313724143505e+00
5.130000000000000115e-01 3.587495608009932391e-01 3.813180148874836917e+00
5.160000000000000142e-01 3.604463765609471904e-01 3.811843055451209050e+00
5.190000000000000169e-01 3.620430942086012016e-01 3.810468612855855142e+00
5.220000000000000195e-01 3.635384830775540976e-01 3.809057392290943866e+00
5.250000000000000222e-01 3.649314951938129603e-01 3.807609956522392647e+00
5.280000000000000249e-01 3.662212594343878802e-01 3.806126859679469732e+00
5.310000000000000275e-01 3.674070761616168301e-01 3.804608647089839923e+00
5.340000000000000302e-01 3.684884123051944682e-01 3.803055855150022868e+00
5.370000000000000329e-01 3.694648968653068688e-01 3.801469011231178641e+00
5.400000000000000355e-01 3.703363168117357329e-01 3.799848633620049654e+00
5.430000000000000382e-01 3.711026133552554063e-01 3.798195231494912338e+00
5.460000000000000409e-01 3.717638785690919323e-01 3.796509304936220186e+00
5.490000000000000435e-01 3.723203523395789416e-01 3.794791344971648162e+00
5.520000000000000462e-01 3.727724196264826095e-01 3.793041833655181438e+00
5.550000000000000488e-01 3.731206080146819981e-01 3.791261244179786605e+00
5.580000000000000515e-01 3.733655855400471180e-01 3.789450041023254112e+00
5.610000000000000542e-01 3.735081587733803388e-01 3.787608680126572924e+00
5.640000000000000568e-01 3.735492711472245819e-01 3.785737609104382617e+00
5.670000000000000595e-01 3.734900015111486948e-01 3.783837267486756861e+00
5.700000000000000622e-01 3.733315629018028048e-01 3.781908086991693452e+00
5.730000000000000648e-01 3.730753015146024976e-01 3.779950491827561265e+00
5.760000000000000675e-01 3.727226958643164445e-01 3.777964899024722545e+00
5.789999999999999591e-01 3.722753561221208707e-01 3.775951718795486300e+00
5.819999999999999618e-01 3.717350236168058264e-01 3.773911354921549499e+00
5.849999999999999645e-01 3.711035704878111741e-01 3.771844205167960151e+00
5.879999999999999671e-01 3.703829994775681422e-01 3.769750661722689244e+00
5.909999999999999698e-01 3.695754438502692474e-01 3.767631111660783461e+00
5.939999999999999725e-01 3.686831674236502043e-01 3.765485937432027086e+00
5.969999999999999751e-01 3.677085646996199331e-01 3.763315517371104146e+00
5.999999999999999778e-01 3.666541610786474559e-01 3.761120226229056396e+00
6.029999999999999805e-01 3.655226131416458024e-01 3.758900435724953137e+00
6.059999999999999831e-01 3.643167089817210269e-01 3.756656515116546302e+00
6.089999999999999858e-01 3.630393685665191383e-01 3.754388831788705971e+00
6.119999999999999885e-01 3.616936441100458421e-01 3.752097751858382679e+00
6.149999999999999911e-01 3.602827204306845998e-01 3.749783640794829953e+00
6.179999999999999938e-01 3.588099152697569183e-01 3.747446864053785021e+00
6.209999999999999964e-01 3.572786795422775996e-01 3.745087787724265649e+00
6.239999999999999991e-01 3.556925974886299135e-01 3.742706779186657950e+00
6.270000000000000018e-01 3.540553866926444138e-01 3.740304207780710488e+00
6.300000000000000044e-01 3.523708979281078846e-01 3.737880445482073544e+00
6.330000000000000071e-01 3.506431147919830682e-01 3.735435867585946923e+00
6.360000000000000098e-01 3.488761530786859688e-01 3.732970853396448074e+00
6.390000000000000124e-01 3.470742598456436623e-01 3.730485786920285651e+00
6.420000000000000151e-01 3.452418121161006659e-01 3.727981057563253486e+00
6.450000000000000178e-01 3.433833151608268741e-01 3.725457060828173184e+00
6.480000000000000204e-01 3.415034002961056525e-01 3.722914199012756331e+00
6.510000000000000231e-01 3.396068221312125712e-01 3.720352881906015430e+00
6.540000000000000258e-01 3.376984551947205260e-01 3.717773527481715856e+00
6.570000000000000284e-01 3.357832898654838361e-01 3.715176562587430453e+00
6.600000000000000311e-01 3.338664275312785423e-01 3.712562423627772557e+00
6.630000000000000338e-01 3.319530748960131117e-01 3.709931557240342404e+00
6.660000000000000364e-01 3.300485373553635471e-01 3.707284420962943639e+00
6.690000000000000391e-01 3.281582113609626261e-01 3.704621483890694122e+00
6.720000000000000417e-01 3.262875756950619488e-01 3.701943227321560226e+00
6.750000000000000444e-01 3.244421815812743026e-01 3.699250145388957467e+00
6.780000000000000471e-01 3.226276415627958860e-01 3.696542745680019504e+00
6.810000000000000497e-01 3.208496170877672693e-01 3.693821549838179674e+00
6.840000000000000524e-01 3.191138047523622290e-01 3.691087094148711945e+00
6.870000000000000551e-01 3.174259211660766522e-01 3.688339930105923425e+00
6.900000000000000577e-01 3.157916864206476992e-01 3.685580624960701268e+00
6.930000000000000604e-01 3.142168061642059418e-01 3.682809762247130525e+00
6.960000000000000631e-01 3.127069523056015266e-01 3.680027942286960840e+00
6.990000000000000657e-01 3.112677424002398552e-01 3.677235782670692732e+00
7.020000000000000684e-01 3.099047177979182832e-01 3.674433918714129277e+00
7.049999999999999600e-01 3.086233206646245564e-01 3.671623003889210590e+00
7.079999999999999627e-01 3.074288700234196203e-01 3.668803710228066617e+00
7.109999999999999654e-01 3.063265369935731508e-01 3.665976728699170462e+00
7.139999999999999680e-01 3.053213194410624443e-01 3.663142769554607714e+00
7.169999999999999707e-01 3.044180162862563654e-01 3.660302562647407054e+00
7.199999999999999734e-01 3.036212017448088329e-01 3.657456857718045740e+00
7.229999999999999760e-01 3.029351998041752703e-01 3.654606424649188057e+00
7.259999999999999787e-01 3.023640592593428433e-01 3.651752053687785438e+00
7.289999999999999813e-01 3.019115296460907483e-01 3.648894555633746872e+00
7.319999999999999840e-01 3.015810384171619396e-01 3.646034761994405571e+00
7.349999999999999867e-01 3.013756697052286659e-01 3.643173525104041577e+00
7.379999999999999893e-01 3.012981450057960475e-01 3.640311718207833724e+00
7.409999999999999920e-01 3.013508060929345200e-01 3.637450235509567253e+00
7.439999999999999947e-01 3.015356004510743593e-01 3.634589992182577944e+00
7.469999999999999973e-01 3.018540694675966862e-01 3.631731924343393203e+00
7.500000000000000000e-01 3.023073395845724542e-01 3.628876988987643770e+00
7.530000000000000027e-01 3.028961165551491419e-01 3.626026163887775766e+00
7.560000000000000053e-01 3.036206828924443712e-01 3.623180447452302388e+00
7.590000000000000080e-01 3.044808985383739008e-01 3.620340858546242213e+00
7.620000000000000107e-01 3.054762047187216112e-01 3.617508436272503847e+00
7.650000000000000133e-01 3.066056308910855011e-01 3.614684239714110792e+00
7.680000000000000160e-01 3.078678046361870146e-01 3.611869347637057359e+00
7.710000000000000187e-01 3.092609642922357627e-01 3.609064858153777866e+00
7.740000000000000213e-01 3.107829740881794534e-01 3.606271888347257093e+00
7.770000000000000240e-01 3.124313414959251078e-01 3.603491573855750918e+00
7.800000000000000266e-01 3.142032364947669465e-01 3.600725068418322738e+00
7.830000000000000293e-01 3.160955124236751734e-01 3.597973543381319583e+00
7.860000000000000320e-01 3.181047280886986073e-01 3.595238187166007737e+00
7.890000000000000346e-01 3.202271707931020339e-01 3.592520204697722708e+00
7.920000000000000373e-01 3.224588799662444494e-01 3.589820816796779113e+00
7.950000000000000400e-01 3.247956710825674054e-01 3.587141259531664517e+00
7.980000000000000426e-01 3.272331595832871920e-01 3.584482783534875594e+00
8.010000000000000453e-01 3.297667845391422103e-01 3.581846653282001025e+00
8.040000000000000480e-01 3.323918318215918766e-01 3.579234146334559608e+00
8.070000000000000506e-01 3.351034565809242194e-01 3.576646552547286362e+00
8.100000000000000533e-01 3.378967048616574598e-01 3.574085173240520330e+00
