0.000000000000000000e+00 9.999999999999966693e-01 3.500000000000001332e+00
3.000000000000000062e-03 9.991543427573206237e-01 3.500068994276205103e+00
6.000000000000000125e-03 9.966214798640067318e-01 3.500275908429040683e+00
9.000000000000001055e-03 9.924137059784143844e-01 3.500620536504386759e+00
1.200000000000000025e-02 9.865514063758561436e-01 3.501102535489573508e+00
1.499999999999999944e-02 9.790628993684780124e-01 3.501721425679377386e+00
1.800000000000000211e-02 9.699842179836093425e-01 3.502476591188008914e+00
2.100000000000000130e-02 9.593588331560225502e-01 3.503367280606624945e+00
2.400000000000000050e-02 9.472373212844558132e-01 3.504392607805725479e+00
2.699999999999999969e-02 9.336769795615276202e-01 3.505551552882097965e+00
2.999999999999999889e-02 9.187413930019515673e-01 3.506842963248960832e+00
3.300000000000000155e-02 9.024999575603527280e-01 3.508265554868679192e+00
3.600000000000000422e-02 8.850273641416214199e-01 3.509817913627103270e+00
3.899999999999999994e-02 8.664030486585829749e-01 3.511498496847879291e+00
4.200000000000000261e-02 8.467106135802807687e-01 3.513305634946068068e+00
4.499999999999999833e-02 8.260372266360169746e-01 3.515237533218902310e+00
4.800000000000000100e-02 8.044730024937959412e-01 3.517292273772623989e+00
5.100000000000000366e-02 7.821103733156320459e-01 3.519467817583464164e+00
5.399999999999999939e-02 7.590434541065075313e-01 3.521762006690948521e+00
5.700000000000000205e-02 7.353674087192267894e-01 3.524172566521604377e+00
5.999999999999999778e-02 7.111778222561366825e-01 3.526697108340802078e+00
6.300000000000000044e-02 6.865700854230869510e-01 3.529333131830839410e+00
6.600000000000000311e-02 6.616387961449178290e-01 3.532078027792253661e+00
6.900000000000000577e-02 6.364771834493705427e-01 3.534929080966661363e+00
7.200000000000000844e-02 6.111765582727939350e-01 3.537883472977760402e+00
7.499999999999999722e-02 5.858257954417247504e-01 3.540938285388147921e+00
7.799999999999999989e-02 5.605108506460443341e-01 3.544090502868824988e+00
8.100000000000000255e-02 5.353143157478607028e-01 3.547337016478552485e+00
8.400000000000000522e-02 5.103150152729324374e-01 3.550674627049434040e+00
8.700000000000000788e-02 4.855876464151748784e-01 3.554100048675927326e+00
8.999999999999999667e-02 4.612024643566742799e-01 3.557609912303420163e+00
9.299999999999999933e-02 4.372250141728440398e-01 3.561200769413142453e+00
9.600000000000000200e-02 4.137159100620357854e-01 3.564869095799237275e+00
9.900000000000000466e-02 3.907306621173687322e-01 3.568611295434430897e+00
1.020000000000000073e-01 3.683195503527577075e-01 3.572423704420318202e+00
1.049999999999999961e-01 3.465275452105802123e-01 3.576302595018088670e+00
1.079999999999999988e-01 3.253942733209693738e-01 3.580244179755314615e+00
1.110000000000000014e-01 3.049540268571658275e-01 3.584244615604466500e+00
1.140000000000000041e-01 2.852358144419928077e-01 3.588300008229132754e+00
1.170000000000000068e-01 2.662634512111383689e-01 3.592406416292428073e+00
1.199999999999999956e-01 2.480556853323397648e-01 3.596559855823534324e+00
1.229999999999999982e-01 2.306263580181452943e-01 3.600756304637590777e+00
1.260000000000000009e-01 2.139845938551504789e-01 3.604991706803238216e+00
1.290000000000000036e-01 1.981350181052406179e-01 3.609261977153657597e+00
1.320000000000000062e-01 1.830779975146357708e-01 3.613563005835292774e+00
1.350000000000000089e-01 1.688099010936889022e-01 3.617890662889340359e+00
1.380000000000000115e-01 1.553233773033980136e-01 3.622240802860366760e+00
1.410000000000000142e-01 1.426076441014341722e-01 3.626609269426941395e+00
1.440000000000000169e-01 1.306487883590149168e-01 3.630991900048340160e+00
1.469999999999999918e-01 1.194300712571360057e-01 3.635384530622447485e+00
1.499999999999999944e-01 1.089322364033746271e-01 3.639783000148030023e+00
1.529999999999999971e-01 9.913381757501361913e-02 3.644183155386826911e+00
1.559999999999999998e-01 9.001144318674737799e-02 3.648580855519081734e+00
1.590000000000000024e-01 8.154013479763684569e-02 3.652971976786581809e+00
1.620000000000000051e-01 7.369359720799879832e-02 3.657352417117753607e+00
1.650000000000000078e-01 6.644449794835562140e-02 3.661718100728630798e+00
1.680000000000000104e-01 5.976473422507551370e-02 3.666064982693562513e+00
1.710000000000000131e-01 5.362568565678213495e-02 3.670389053480430430e+00
1.740000000000000158e-01 4.799845140789183590e-02 3.674686343443461123e+00
1.769999999999999907e-01 4.285407059695595100e-02 3.678952927268757112e+00
1.799999999999999933e-01 3.816372512416484758e-02 3.683184928365522026e+00
1.829999999999999960e-01 3.389892432114707810e-02 3.687378523197902158e+00
1.859999999999999987e-01 3.003167107402720387e-02 3.691529945551243586e+00
1.890000000000000013e-01 2.653460930496923803e-02 3.695635490726960182e+00
1.920000000000000040e-01 2.338115291584388564e-02 3.699691519659959571e+00
1.950000000000000067e-01 2.054559649832684784e-02 3.703694462953620814e+00
1.980000000000000093e-01 1.800320829617975057e-02 3.707640824825837900e+00
2.010000000000000120e-01 1.573030606656004859e-02 3.711527186961057989e+00
2.040000000000000147e-01 1.370431662725461221e-02 3.715350212262728657e+00
2.070000000000000173e-01 1.190381999535689364e-02 3.719106648500860590e+00
2.099999999999999922e-01 1.030857912013028073e-02 3.722793331849091558e+00
2.129999999999999949e-01 8.899556288928578418e-03 3.726407190306648243e+00
2.159999999999999976e-01 7.658917340710366499e-03 3.729945246999856412e+00
2.190000000000000002e-01 6.570024857770219266e-03 3.733404623358406837e+00
2.220000000000000029e-01 5.617421523939778762e-03 3.736782542161499965e+00
2.250000000000000056e-01 4.786804838001482848e-03 3.740076330450184283e+00
2.280000000000000082e-01 4.064994355881975524e-03 3.743283422299825691e+00
2.310000000000000109e-01 3.439892605953207699e-03 3.746401361450743206e+00
2.340000000000000135e-01 2.900440780150642661e-03 3.749427803790890135e+00
2.370000000000000162e-01 2.436570251355938983e-03 3.752360519688384688e+00
2.399999999999999911e-01 2.039150906342703136e-03 3.755197396169410506e+00
2.429999999999999938e-01 1.699937215287273574e-03 3.757936438938681345e+00
2.459999999999999964e-01 1.411512885101173309e-03 3.760575774238866131e+00
