2.000000000000000042e-02 2.908499616884944764e-12 1.014385479205296740e-05 1.014718209595103925e-05 1.015246299910827953e-05 1.015931984694402549e-05 1.016726171518611281e-05 1.017572047403896795e-05 1.018409450295768954e-05 1.019179767907268319e-05 1.019830982351989019e-05 1.020322153822904785e-05 1.020626077833455497e-05 9.938052646701591719e-01 9.943490873092729609e-01 9.952205401935481088e-01 9.963692777387470612e-01 9.977288008791855844e-01 9.992202428359997501e-01 1.000756923688651323e+00 1.002249413524169519e+00 1.003610791670939584e+00 1.004761765598703560e+00 1.005635323707972040e+00 1.006180638693531915e+00 9.397395149939632986e-02 1.101396729158153100e-02 1.820013786892555052e-01 1.762174826536138175e-02 2.594636185028498243e-01 2.320456066341416990e-02 3.218636081886818712e-01 2.744031628970494685e-02 3.655789682702626497e-01 3.008312343341049480e-02 3.880719613567761850e-01 3.097956346829949456e-02 3.880368379507315724e-01 3.007759680495356719e-02 3.654756370147257405e-01 2.742958386125341277e-02 3.216980676065718248e-01 2.318924546737820280e-02 2.592454784492037589e-01 1.760273915801167238e-02 1.817433291251543404e-01 1.099437002075347343e-02 9.369063655078835318e-02 3.747758135986440763e-03
2.199999999999999872e-02 6.228024641978781345e-12 1.482242213827277955e-05 1.482828763688792644e-05 1.483759949277934770e-05 1.484969476164313544e-05 1.486371038642590582e-05 1.487864578614020768e-05 1.489343929555962823e-05 1.490705448177899367e-05 1.491856966167932438e-05 1.492725799257260727e-05 1.493263547085158077e-05 9.925092613938572006e-01 9.931664552560853787e-01 9.942196488806435140e-01 9.956080734222817474e-01 9.972514210261460565e-01 9.990543966614273685e-01 1.000912214055449390e+00 1.002716722839792407e+00 1.004362784287407884e+00 1.005754480257542438e+00 1.006810753085792598e+00 1.007470129510266599e+00 9.399682469093455228e-02 1.210811369691991782e-02 1.819440971705842680e-01 1.936719970386477363e-02 2.593321039785575488e-01 2.549959325947900174e-02 3.216690219836151887e-01 3.015204832880993141e-02 3.653369961318752579e-01 3.305454658144194729e-02 3.878016357743295228e-01 3.403863357125141292e-02 3.877591439400649431e-01 3.304719511092683165e-02 3.652119867592290570e-01 3.013777205053133276e-02 3.214687503343387487e-01 2.547922073645657315e-02 2.590681933569273787e-01 1.934191297018143796e-02 1.816319033173416364e-01 1.208204526056035934e-02 9.365397521973123363e-02 4.120956029201400250e-03
2.400000000000000050e-02 1.248378913162501793e-11 2.094786262101451692e-05 2.095769577669463058e-05 2.097331107654883537e-05 2.099360226541381044e-05 2.101712682154308333e-05 2.104220907684190860e-05 2.106706720985002744e-05 2.108995785998333432e-05 2.110932726472352736e-05 2.112394745972917317e-05 2.113299887176356184e-05 9.910917720036491740e-01 9.918728048527353236e-01 9.931245468265049725e-01 9.947748722463918281e-01 9.967284111335431573e-01 9.988719286405368658e-01 1.001080846010768077e+00 1.003226533274182541e+00 1.005183912542878977e+00 1.006838866825915391e+00 1.008094965111806962e+00 1.008879085412320187e+00 9.402206619451779213e-02 1.320023961306420607e-02 1.818817952584045328e-01 2.110796763695199640e-02 2.591887419086124633e-01 2.778749424104979410e-02 3.214567781899680954e-01 3.285471328560732318e-02 3.650729937027517025e-01 3.601561003188216703e-02 3.875066536928333250e-01 3.708678041563841232e-02 3.874560945024953518e-01 3.600607213714475396e-02 3.649242497172724420e-01 3.283619091144469870e-02 3.212184799511526578e-01 2.776106210749531081e-02 2.588747161293976640e-01 2.107515888400094892e-02 1.815103177434755355e-01 1.316641760844697480e-02 9.361399595312033806e-02 4.493713377759323696e-03
2.600000000000000228e-02 2.366815705920768173e-11 2.878564236303846608e-05 2.880144478235519066e-05 2.882654731396139600e-05 2.885918108848410196e-05 2.889703548546102344e-05 2.893742069998840691e-05 2.897746979771214675e-05 2.901437093113528142e-05 2.904561207089742818e-05 2.906920325441826277e-05 2.908381305238457289e-05 9.895533233877347179e-01 9.904685740739556099e-01 9.919355367881795837e-01 9.938698113726039951e-01 9.961597290431147833e-01 9.986726178936652376e-01 1.001262430922650548e+00 1.003778305850081543e+00 1.006073508267484096e+00 1.008014151790111113e+00 1.009487107589295718e+00 1.010406605256642720e+00 9.404972668592512242e-02 1.429018409550733386e-02 1.818145880461122244e-01 2.284366840344864008e-02 2.590337112720192958e-01 3.006767412036605996e-02 3.212271075667661457e-01 3.554755867359187665e-02 3.647872286263075248e-01 3.896545209924420078e-02 3.871873022205795101e-01 4.012309420241882973e-02 3.871279774313294841e-01 3.895333416223144274e-02 3.646126954847739299e-01 3.552402571924977853e-02 3.209474901378066014e-01 3.003409121431158124e-02 2.586652291698092743e-01 2.280198279015785076e-02 1.813786915583963932e-01 1.424721242704221971e-02 9.357074442047863538e-02 4.865994714367717980e-03
2.800000000000000058e-02 4.278933790933160938e-11 3.862109481753244194e-05 3.864559066068812553e-05 3.868451606525424847e-05 3.873514398812435570e-05 3.879390538257290847e-05 3.885663592470123935e-05 3.891888580102341520e-05 3.897627931318633674e-05 3.902489729205824582e-05 3.906162724577070188e-05 3.908438118480143638e-05 9.878944869694749054e-01 9.889542381078626487e-01 9.906529475942502661e-01 9.928930403713460695e-01 9.955453301841927782e-01 9.984562263329805898e-01 1.001456549051961575e+00 1.004371458023458175e+00 1.007030849006175233e+00 1.009279498578523837e+00 1.010986258667348814e+00 1.012051714111979139e+00 9.407986078073232727e-02 1.537779185844707734e-02 1.817425991502804317e-01 2.457392880011158645e-02 2.588672041611757568e-01 3.233955800901499450e-02 3.209802576940001262e-01 3.822984981154953221e-02 3.644799879995334058e-01 4.190323095946336951e-02 3.868438892956899133e-01 4.314668576392988869e-02 3.867751013724595732e-01 4.188810752775691537e-02 3.642776131726001565e-01 3.820047994078047682e-02 3.206560314766747632e-01 3.229764482887362981e-02 2.584399280641535013e-01 2.452190168042562776e-02 1.812371525215558665e-01 1.532416143076239731e-02 9.352426955563399036e-02 5.237765710756446882e-03
2.999999999999999889e-02 7.425635792039133825e-11 5.075866970734118255e-05 5.079547721888763405e-05 5.085398776406124105e-05 5.093012773219870786e-05 5.101855481634201003e-05 5.111302024784098461e-05 5.120682870491427194e-05 5.129337799135004434e-05 5.136673850334532544e-05 5.142218844105974322e-05 5.145655130899053515e-05 9.861158783899443003e-01 9.873303091393638153e-01 9.892771340796787660e-01 9.918447213374403937e-01 9.948851678775281204e-01 9.982224991468914288e-01 1.001662750201906205e+00 1.005005364478669172e+00 1.008055158934832773e+00 1.010634008567466546e+00 1.012591427902384877e+00 1.013813364347202484e+00 9.411252692663160668e-02 1.646291363792832391e-02 1.816659603666307132e-01 2.629838674312446820e-02 2.586894252146800799e-01 3.460258653603000278e-02 3.207164922222536796e-01 4.090087094007290730e-02 3.641515774908183345e-01 4.482812589328165342e-02 3.864767427317696846e-01 4.615668785410240865e-02 3.863977948619538583e-01 4.480953989200964216e-02 3.639193105008471929e-01 4.086477637072830765e-02 3.203443706634073740e-01 3.455107580659269595e-02 2.581990209636165212e-01 2.623444434085197077e-02 1.810858365919890134e-01 1.639700308270828147e-02 9.347462339387671570e-02 5.608993250195020569e-03
3.200000000000000067e-02 1.243528218101827059e-10 6.552114194915178557e-05 6.557496631902542722e-05 6.566056036992162608e-05 6.577200467628823962e-05 6.590151923408466104e-05 6.603997990008404425e-05 6.617758212633747692e-05 6.630462896440453280e-05 6.641238589671849752e-05 6.649387765923832371e-05 6.654439780168299758e-05 9.842181571662250716e-01 9.855973361167368330e-01 9.878084770149053728e-01 9.907250290128942760e-01 9.941791936596857671e-01 9.979711653172561592e-01 1.001880554410901736e+00 1.005679357975647337e+00 1.009145609835090829e+00 1.012076722150197838e+00 1.014301557385238528e+00 1.015690436786011341e+00 9.414778729324699280e-02 1.754540653213232035e-02 1.815848113132173258e-01 2.801669188504027352e-02 2.585005910264575046e-01 3.685621670239852543e-02 3.204360900886273344e-01 4.355992625957506165e-02 3.638023204156722867e-01 4.773933844139409410e-02 3.860862092162778425e-01 4.915225634655331910e-02 3.859964053146742735e-01 4.771680139387120961e-02 3.635381128462135125e-01 4.351615818624543497e-02 3.200127896778142134e-01 3.679375396359267636e-02 2.579427279350524072e-01 2.793915199506061611e-02 1.809248875022828051e-01 1.746548296306558307e-02 9.342186090056679715e-02 5.979645495162996989e-03
3.400000000000000244e-02 2.018098827147801269e-10 8.324878457362172785e-05 8.332563206084546805e-05 8.344788831147635427e-05 8.360715872888332316e-05 8.379238438257748459e-05 8.399055922703140941e-05 8.418766424276090496e-05 8.436979048883101392e-05 8.452437074552259910e-05 8.464133867504534286e-05 8.471388084408555121e-05 9.822020263256848738e-01 9.837559045014929726e-01 9.862473830290875432e-01 9.895341509165624938e-01 9.934273576271893669e-01 9.977019381680966026e-01 1.002109452686961610e+00 1.006392730246683964e+00 1.010301322124838475e+00 1.013606619865629277e+00 1.016115522929898374e+00 1.017681741923806671e+00 9.418570765630275565e-02 1.862513431748288179e-02 1.814992990563737696e-01 2.972850618490986002e-02 2.583009295276715855e-01 3.909992266909516345e-02 3.201393446979933222e-01 4.620634088664674066e-02 3.634325567734649765e-01 5.063609346816896201e-02 3.856726532677436370e-01 5.213257133752307454e-02 3.855712979729449263e-01 5.060908572409053563e-02 3.631343622528070414e-01 4.615388991753244241e-02 3.196615849232137818e-01 3.902506688401127105e-02 2.576712802865677721e-01 2.963557889624530636e-02 1.807544563165116858e-01 1.852935410823669873e-02 9.336603979364109518e-02 6.349691950084276199e-03
3.600000000000000422e-02 3.185452968126172447e-10 1.042985098418745799e-04 1.044059228193552474e-04 1.045768789204918573e-04 1.047997286742620128e-04 1.050590871730735539e-04 1.053368067792242741e-04 1.056132625969712335e-04 1.058689188725820914e-04 1.060860667569465829e-04 1.062504763350521930e-04 1.063524842971816636e-04 9.800682320165462480e-01 9.818066360016668437e-01 9.845942845273697452e-01 9.882722874802311042e-01 9.926296087995584161e-01 9.974145159444731679e-01 1.002348907781666076e+00 1.007144732940248977e+00 1.011521365941265183e+00 1.015222623583048378e+00 1.018032135319854925e+00 1.019786021202476523e+00 9.422635728050014758e-02 1.970196774052624528e-02 1.814095777276773513e-01 3.143350443110938530e-02 2.580906793513806918e-01 4.133319647758364884e-02 3.198265630794995262e-01 4.883946172705417449e-02 3.630426422530344532e-01 5.351764013169381384e-02 3.852364561581919089e-01 5.509683815100809012e-02 3.851228548184151834e-01 5.348561110106937744e-02 3.627084164072408856e-01 4.877725833162270541e-02 3.192910663342075073e-01 4.124442065500394383e-02 2.573849198687817030e-01 3.132329286615664204e-02 1.805747009720094498e-01 1.958837731967559212e-02 9.330722035931861280e-02 6.719103518890098999e-03
3.799999999999999906e-02 4.905007997652438245e-10 1.290429826578405712e-04 1.291902949691027742e-04 1.294248597726228606e-04 1.297308217459596012e-04 1.300871865693556167e-04 1.304691118587745764e-04 1.308496405256911283e-04 1.312018436508456687e-04 1.315012268500854965e-04 1.317280419994616984e-04 1.318688322431063717e-04 9.778175630950132202e-01 9.797501882886479052e-01 9.828496396020501846e-01 9.869396521906546038e-01 9.917858955003342469e-01 9.971085824200962566e-01 1.002598355001718344e+00 1.007934578609228859e+00 1.012804762273196602e+00 1.016923597739115559e+00 1.020050141607910188e+00 1.022001948338699728e+00 9.426980879863439133e-02 2.077578478464746706e-02 1.813158081288156476e-01 3.313137471536143491e-02 2.578700891780064675e-01 4.355554870093059777e-02 3.194980650185282323e-01 5.145865826341894378e-02 3.626329472104819485e-01 5.638325275823619781e-02 3.847780148062414085e-01 5.804428824436853873e-02 3.846514734554538073e-01 5.634562114975578268e-02 3.622606475877419019e-01 5.138557322825478696e-02 3.189015564622992849e-01 4.345124052853174129e-02 2.570838983583451642e-01 3.300187578038026037e-02 1.803857858096533096e-01 2.064232144207948233e-02 9.324546526356637666e-02 7.087852557403518695e-03
4.000000000000000083e-02 7.386739908237339413e-10 1.578697105933370365e-04 1.580683223516300673e-04 1.583847205818874465e-04 1.587977005797815426e-04 1.592791070562118408e-04 1.597955135076529142e-04 1.603105166737441684e-04 1.607876171978843709e-04 1.611934961143602729e-04 1.615011968781615169e-04 1.616922846626020938e-04 9.754508506892798358e-01 9.775872546977067978e-01 9.810139319375197342e-01 9.855364717370476146e-01 9.908961657551474955e-01 9.967838075322058566e-01 1.002857203056002122e+00 1.008761441740859910e+00 1.014150484139418884e+00 1.018708350623312109e+00 1.022168226465285157e+00 1.024328130701382733e+00 9.431613808999671222e-02 2.184647091174717753e-02 1.812181573302207582e-01 3.482181885789644576e-02 2.576394170691587160e-01 4.576650902524000836e-02 3.191541821722695405e-01 5.406332325699371444e-02 3.622038556269619458e-01 5.923223162022556165e-02 3.842977406474529789e-01 6.097418001321532055e-02 3.841575659705452339e-01 5.918838568221840984e-02 3.617914415896316127e-01 5.397816814635431754e-02 3.184933895404374882e-01 4.564497150866106412e-02 2.567684765249551582e-01 3.467092399898358962e-02 1.801878810932951158e-01 2.169096361036696938e-02 9.318083935898982539e-02 7.455912920390942583e-03
4.200000000000000261e-02 1.090299856557967722e-09 1.911801146926595267e-04 1.914437854017707091e-04 1.918640331680155665e-04 1.924129465602356700e-04 1.930533571341660679e-04 1.937409838139957899e-04 1.944274189616452706e-04 1.950639397136375648e-04 1.956059015815202239e-04 1.960170536946740500e-04 1.962725125779952334e-04 9.729689677407509230e-01 9.753185639123719275e-01 9.790876707088490560e-01 9.840629861635314946e-01 9.899603677058658180e-01 9.964398480422038684e-01 1.003124834936031773e+00 1.009624459825597453e+00 1.015557457809622477e+00 1.020575635707996032e+00 1.024385013575812575e+00 1.026763110733788897e+00 9.436542415808558959e-02 2.291391927870000192e-02 1.811167982644532604e-01 3.650455278340406645e-02 2.573989297916922103e-01 4.796562676086963545e-02 3.187952571715976235e-01 5.665287336284272057e-02 3.617557640495453475e-01 6.206390361704135217e-02 3.837960584866093039e-01 6.388579949500589050e-02 3.836415577738487848e-01 6.201320137955788903e-02 3.613011966347898229e-01 5.655440098097126028e-02 3.180669105338088110e-01 4.782507886430784755e-02 2.564389234878395873e-01 3.633004874250862770e-02 1.799811625223947664e-01 2.273408946546620277e-02 9.311340948925361793e-02 7.823260003323055656e-03
4.399999999999999745e-02 1.580273675598376351e-09 2.293885853292501500e-04 2.297337439680687682e-04 2.302841531607287349e-04 2.310036027402590409e-04 2.318437254699922626e-04 2.327466876012366744e-04 2.336490145487122769e-04 2.344865607034778740e-04 2.352003196128870711e-04 2.357421972818402988e-04 2.360790531603280148e-04 9.703728285228145900e-01 9.729448796328095117e-01 9.770713904738764777e-01 9.825194490259958613e-01 9.889784500397976741e-01 9.960763482204686436e-01 1.003400608827593965e+00 1.010522734462099059e+00 1.017024564064559877e+00 1.022524153019182869e+00 1.026699067071012994e+00 1.029305367415964456e+00 9.441774900752787636e-02 2.397803092847716408e-02 1.810119093148546965e-01 3.817930684761004778e-02 2.571489021338597136e-01 5.015247128334986843e-02 3.184216427130426297e-01 5.922674965855814072e-02 3.612890805214860612e-01 6.487762285889485392e-02 3.832734053387930051e-01 6.677846097164930050e-02 3.831038864296588686e-01 6.481939237537763521e-02 3.607903222704867408e-01 5.911365451083686745e-02 3.176224741817204045e-01 4.999104856756042548e-02 2.560955159652050228e-01 3.797887641338323211e-02 1.797658107400560978e-01 2.377149333893246314e-02 9.304324429166838106e-02 8.189870778828062942e-03
