0.000000000000000000e+00 9.999999999999988898e-01 -7.809959570690433469e-14 0.000000000000000000e+00 5.999999999999986677e+00 5.000000000000001110e-01
3.000000000000000062e-03 9.995860784529430054e-01 -7.849618967420720947e-14 2.220108226471714102e-02 5.999964000431998734e+00 5.000659946001909661e-01
6.000000000000000125e-03 9.983452548125572035e-01 -7.833292711201602944e-14 4.440086083675667816e-02 5.999856006911716833e+00 5.002639136122520869e-01
9.000000000000001055e-03 9.962803488243974215e-01 -8.058909019582055827e-14 6.659803231085653641e-02 5.999676034988972617e+00 5.005935627395564635e-01
1.200000000000000025e-02 9.933960492228209871e-01 -8.134362302273472643e-14 8.879129385649021933e-02 5.999424110575052538e+00 5.010546183840322021e-01
1.499999999999999944e-02 9.896988975189364712e-01 -7.707609274956295487e-14 1.109793435050113325e-01 5.999100269935215834e+00 5.016466279904284731e-01
1.800000000000000211e-02 9.851972654040712651e-01 -8.111312555422880082e-14 1.331608804365229659e-01 5.998704559678539106e+00 5.023690105278377782e-01
2.100000000000000130e-02 9.799013258684682315e-01 -7.910180717563085119e-14 1.553346052663795440e-01 5.998237036744227701e+00 5.032210571080856232e-01
2.400000000000000050e-02 9.738230181625421311e-01 -7.748303322671732866e-14 1.774992203312418804e-01 5.997697768385277683e+00 5.042019317404429213e-01
2.699999999999999969e-02 9.669760067549245663e-01 -8.192882543491709246e-14 1.996534299745841567e-01 5.997086832149142843e+00 5.053106722219589120e-01
2.999999999999999889e-02 9.593756344677697445e-01 -7.415496774101738767e-14 2.217959408315746117e-01 5.996404315855447642e+00 5.065461911626670810e-01
3.300000000000000155e-02 9.510388699948563174e-01 -7.835741765008541428e-14 2.439254621132151968e-01 5.995650317570669685e+00 5.079072771447489254e-01
3.600000000000000422e-02 9.419842500323791779e-01 -8.083152650199323779e-14 2.660407058896708810e-01 5.994824945579963149e+00 5.093925960145784249e-01
3.899999999999999994e-02 9.322318162750938830e-01 -7.914751280778482219e-14 2.881403873727234610e-01 5.993928318355992602e+00 5.110006923065658624e-01
4.200000000000000261e-02 9.218030475523281142e-01 -7.641014736828693790e-14 3.102232251971980270e-01 5.992960564524805633e+00 5.127299907974564031e-01
4.499999999999999833e-02 9.107207873985327939e-01 -7.925589701344845816e-14 3.322879417013261394e-01 5.991921822829039179e+00 5.145787981897220753e-01
4.800000000000000100e-02 8.990091673718874077e-01 -8.177140111388933359e-14 3.543332632059185139e-01 5.990812242087903527e+00 5.165453049224952853e-01
5.100000000000000366e-02 8.866935264515816151e-01 -7.800854920610165254e-14 3.763579202923270639e-01 5.989631981154399654e+00 5.186275871084234934e-01
5.399999999999999939e-02 8.738003268599643381e-01 -7.735823762125581270e-14 3.983606480790224391e-01 5.988381208869864025e+00 5.208236085946187366e-01
5.700000000000000205e-02 8.603570666693987068e-01 -8.201522543461797611e-14 4.203401864967346024e-01 5.987060104015378137e+00 5.231312231458689066e-01
5.999999999999999778e-02 8.463921895656675298e-01 -7.735421900744703382e-14 4.422952805621048755e-01 5.985668855260488641e+00 5.255481767480227884e-01
6.300000000000000044e-02 8.319349921497848355e-01 -7.488132833918334851e-14 4.642246806497332678e-01 5.984207661109120835e+00 5.280721100294210046e-01
6.600000000000000311e-02 8.170155291682024146e-01 -7.858919264552200393e-14 4.861271427625127872e-01 5.982676729842706820e+00 5.307005607981086781e-01
6.900000000000000577e-02 8.016645170676434118e-01 -8.147760274681889749e-14 5.080014288002063783e-01 5.981076279460440404e+00 5.334309666923991999e-01
7.200000000000000844e-02 7.859132362750113066e-01 -8.093122646979160553e-14 5.298463068261600739e-01 5.979406537616849704e+00 5.362606679422659006e-01
7.499999999999999722e-02 7.697934326050681619e-01 -7.664669848389716999e-14 5.516605513321037879e-01 5.977667741556725645e+00 5.391869102389105217e-01
7.799999999999999989e-02 7.533372181989211880e-01 -8.577423877609359300e-14 5.734429435008661091e-01 5.975860138047124792e+00 5.422068477097160555e-01
8.100000000000000255e-02 7.365769723946542502e-01 -8.241299727459515655e-14 5.951922714670661030e-01 5.973983983306951018e+00 5.453175459956829396e-01
8.400000000000000522e-02 7.195452429278583750e-01 -7.593105381088822822e-14 6.169073305755715664e-01 5.972039542933654133e+00 5.485159854282973813e-01
8.700000000000000788e-02 7.022746478542978288e-01 -8.015675535139183597e-14 6.385869236376540137e-01 5.970027091827457610e+00 5.517990643026963182e-01
8.999999999999999667e-02 6.847977785796408590e-01 -8.172376219223684087e-14 6.602298611849366505e-01 5.967946914112879142e+00 5.551636022438074525e-01
9.299999999999999933e-02 6.671471043719227056e-01 -7.944126365961631379e-14 6.818349617207315472e-01 5.965799303057702119e+00 5.586063436621074851e-01
9.600000000000000200e-02 6.493548787216206764e-01 -7.796971588522294267e-14 7.034010519690157004e-01 5.963584560989499295e+00 5.621239612954153086e-01
